,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
0,"[[0], [0], [0], [0], [0, 2, 4, 5], [0], [], [], [3], [0], [0, 0], [0, 0, 0, 0], [], [], [], [0, 5, 1, 1, 0, 3, 1], [], [], [], [0, 0], [], []]",4.64263500638021,6,_exp_((cte[0]-x[0])|_div_|cte[5])|_div_|cte[1]*(1-_sig_(0.2*(x[0]-(cte[1]+cte[0]))))+x[0]*_sig_(0.2*(x[0]-(cte[3]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 4, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
1,"[[0], [0], [0], [0], [0, 2, 4, 4], [0], [], [], [3], [0], [0, 0], [0, 0, 0], [], [], [], [3, 5, 1, 5, 2, 1, 1, 3], [], [], [], [0, 0], [], []]",4.75551177061723,6,_exp_((cte[3]-x[0])|_div_|cte[5])|_div_|cte[1]*(1-_sig_(0.2*(x[0]-(cte[5]+cte[2]))))+cte[1]*_sig_(0.2*(x[0]-(cte[1]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 3, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
2,"[[0], [0], [0], [0], [0, 4, 2, 5], [0], [], [], [3], [0], [0, 0], [0, 0, 0, 0], [], [], [], [3, 1, 0, 1, 0, 3, 3], [], [], [], [0, 0], [], []]",4.7904098975421885,6,cte[3]|_div_|_exp_((cte[1]-x[0])|_div_|cte[0])*(1-_sig_(0.2*(x[0]-(cte[1]+cte[0]))))+x[0]*_sig_(0.2*(x[0]-(cte[3]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 4, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
3,"[[0], [0], [0], [0], [0, 2, 5, 3, 2], [0, 0], [], [], [3, 0], [0, 0], [0, 0], [0, 0, 0, 0, 0, 0], [], [], [], [5, 2, 4, 5, 1, 0, 4, 0], [], [], [], [0, 0], [], []]",5.038388809477742,6,_exp_((cte[5]-x[0])|_div_|cte[2])|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[4]+cte[5]))))+x[0]+_exp_((cte[1]-x[0])|_div_|cte[0])*_sig_(0.2*(x[0]-(cte[4]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 5, 2, 0, 0, 2, 2, 2, 6, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
4,"[[0], [0], [0], [0], [0, 2, 4, 4], [0], [], [], [3], [0], [0, 0], [0, 0, 0], [], [], [], [2, 5, 4, 2, 4, 2, 3, 3], [], [], [], [0, 0], [], []]",5.443905371852295,6,_exp_((cte[2]-x[0])|_div_|cte[5])|_div_|cte[4]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[4]))))+cte[2]*_sig_(0.2*(x[0]-(cte[3]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 3, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
5,"[[0], [0], [0], [0], [0, 2, 5, 2], [0, 0], [], [], [3], [0, 0], [0, 0], [0, 0, 0, 0, 0], [], [], [], [0, 0, 3, 3, 1, 0, 5, 5], [], [], [], [0, 0], [], []]",5.466902817101945,6,_exp_((cte[0]-x[0])|_div_|cte[0])|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[3]+cte[3]))))+_exp_((cte[1]-x[0])|_div_|cte[0])*_sig_(0.2*(x[0]-(cte[5]+cte[5]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 2, 0, 0, 1, 2, 2, 5, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
6,"[[0], [0], [0], [0], [4, 1, 2, 5], [0], [], [], [3], [0], [0, 0], [0, 0, 0, 0], [], [], [], [0, 3, 0, 0, 1, 4, 2], [], [], [], [0, 0], [], []]",6.846982068799955,6,cte[0]*(1-_sig_(0.2*(x[0]-(cte[3]+cte[0]))))+(_exp_((cte[0]-x[0])|_div_|cte[1])|_div_|x[0])*_sig_(0.2*(x[0]-(cte[4]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 4, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
7,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [0, 0, 4, 4, 2, 1, 5], [], [], [], [0, 0], [], []]",7.558147069550286,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[4]))))+_exp_((cte[4]-x[0])|_div_|cte[2])*_sig_(0.2*(x[0]-(cte[1]+cte[5]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
8,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [0, 4, 0, 2, 4, 1, 1], [], [], [], [0, 0], [], []]",7.563595109307652,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[4]+cte[0]))))+_exp_((cte[2]-x[0])|_div_|cte[4])*_sig_(0.2*(x[0]-(cte[1]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
9,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [0, 2, 0, 4, 2, 5, 1], [], [], [], [0, 0], [], []]",7.636910684006794,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[0]))))+_exp_((cte[4]-x[0])|_div_|cte[2])*_sig_(0.2*(x[0]-(cte[5]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
