,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 6, 2, 4, 3, 2, 3, 6, 5, 8, 3, 0, 4, 7, 4, 9, 7, 4, 8, 8, 9]]",0.10125122467105116,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.026+((((_sig_(0.243*(x[0]-23.65))))|_div_|((_exp_((x[0]-83.04)|_div_|74.97))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0], [0, 0, 0], [0, 0], [0, 2, 6, 2, 2, 4, 2, 3, 6, 4, 8, 3, 2, 4, 7, 5, 9, 7, 4, 8, 8, 9]]",0.10161346975156045,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.026+((((_sig_(0.224*(x[0]-23.64))))|_div_|((_exp_((x[0]-83.24)|_div_|75.97))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 2, 3, 3, 3, 2, 3, 4, 3, 8, 3, 1, 6, 7, 4, 5, 2, 4, 8, 8, 9]]",0.10684759421805594,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.022+((((_sig_(0.333*(x[0]-23.43))))|_div_|((_exp_((x[0]-83.16)|_div_|74.52))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 0, 1, 1, 3, 1], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 4, 4, 0, 0, 2, 3, 1, 2, 6, 7, 4, 5, 5, 5, 5, 2, 4, 8, 8, 9]]",0.10784127941707512,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.024+((((_sig_(0.400*(x[0]-23.12))))|_div_|((_exp_((x[0]-67.45)|_div_|55.52))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 0, 1, 1, 3, 1], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 2, 3, 4, 2, 2, 3, 6, 2, 8, 0, 3, 4, 7, 0, 9, 4, 4, 8, 8, 9]]",0.10911318715225768,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.022+((((_sig_(0.342*(x[0]-23.62))))|_div_|((_exp_((x[0]-80.34)|_div_|70.94))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 0, 1, 3, 1], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 2, 3, 9, 6, 2, 3, 6, 1, 9, 3, 0, 6, 7, 4, 8, 2, 4, 8, 8, 9]]",0.10991897329760313,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.022+((((_sig_(0.396*(x[0]-23.61))))|_div_|(x[0]))|_div_|((_exp_((x[0]-93.06)|_div_|74.82)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 2, 3, 4, 3, 2, 3, 6, 7, 8, 3, 0, 6, 7, 4, 9, 2, 4, 8, 8, 9]]",0.11045023253597899,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.022+((((_sig_(0.343*(x[0]-23.67))))|_div_|((_exp_((x[0]-83.06)|_div_|74.92))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 2, 3, 4, 3, 2, 3, 6, 7, 8, 3, 0, 4, 7, 5, 9, 7, 4, 8, 8, 9]]",0.11162922109932076,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.022+((((_sig_(0.343*(x[0]-23.67))))|_div_|((_exp_((x[0]-83.04)|_div_|75.97))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0], [0, 0, 0], [0, 0], [0, 2, 9, 3, 4, 4, 2, 0, 1, 6, 6, 7, 9, 6, 7, 8, 3, 9, 4, 8, 8, 9]]",0.1125190536404243,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.029+((((_sig_(0.344*(x[0]-20.16))))|_div_|((_exp_((x[0]-67.96)|_div_|78.39))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0], [0, 0, 0], [0, 0], [0, 2, 9, 3, 7, 4, 2, 0, 1, 6, 6, 7, 9, 2, 7, 5, 3, 9, 4, 8, 8, 9]]",0.11336089891305239,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.029+((((_sig_(0.374*(x[0]-20.16))))|_div_|((_exp_((x[0]-67.92)|_div_|75.39))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
