,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
16,"[[0], [1], [], [2], [], [0], [0, 0], [1, 1, 2, 9, 5, 3, 6, 0, 0, 1]]",5.903153103859394,5,0.112+((_sig_(0.953*(x[0]-60.01)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
17,"[[0], [1], [], [1], [], [0, 0], [0], [2, 0, 4, 9, 0, 7, 9, 4, 8, 3, 4]]",6.375690280236116,5,0.204+((_exp_((x[0]-90.79)|_div_|48.34))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
18,"[[0], [1], [], [1], [], [0, 0], [0], [1, 3, 7, 9, 2, 4, 6, 6, 9, 3, 8]]",6.408891509339292,5,0.137+((_exp_((x[0]-92.46)|_div_|69.38))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
19,"[[0], [1], [], [1], [], [0, 0], [0], [1, 3, 1, 9, 9, 0, 1, 9, 7, 3, 0]]",6.669230205541203,5,0.131+((_exp_((x[0]-99.01)|_div_|97.30))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
20,"[[0], [1], [], [2], [], [0], [0, 0], [0, 0, 3, 4, 1, 5, 3, 3, 9, 9]]",7.036555447957814,5,0.003+((_sig_(0.415*(x[0]-33.99)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
21,"[[0], [1], [], [2], [], [0], [0, 0], [4, 7, 5, 3, 5, 5, 6, 9, 8, 8]]",7.265255663961557,5,0.475+((_sig_(0.355*(x[0]-69.88)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
22,"[[0], [1], [], [1], [], [0, 0], [0], [1, 7, 8, 8, 0, 7, 7, 4, 8, 7, 1]]",7.313079362669199,5,0.178+((_exp_((x[0]-80.77)|_div_|48.71))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
23,"[[0], [1], [], [2], [], [0], [0, 0], [2, 0, 5, 5, 5, 6, 5, 0, 1, 8]]",7.387717357749153,5,0.205+((_sig_(0.556*(x[0]-50.18)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
24,"[[0], [1], [], [2], [], [0], [0, 0], [5, 8, 4, 8, 8, 2, 7, 5, 3, 7]]",7.537408617036145,5,0.584+((_sig_(0.882*(x[0]-75.37)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
25,"[[0], [1], [], [2], [], [0], [0, 0], [2, 3, 6, 8, 0, 6, 4, 8, 2, 6]]",7.8241460885593135,5,0.236+((_sig_(0.806*(x[0]-48.26)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
26,"[[0], [1], [], [2], [], [0], [0, 0], [6, 0, 4, 4, 3, 3, 7, 3, 5, 0]]",7.895282601618615,5,0.604+((_sig_(0.433*(x[0]-73.50)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
27,"[[0], [0, 3, 3], [1], [], [0, 0], [], [0], [8, 8, 6]]",7.9508090900825295,4,0.886+((x[0])-(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
28,"[[0], [1], [], [2], [], [0], [0, 0], [3, 8, 1, 0, 2, 3, 4, 2, 0, 4]]",8.152830924838197,5,0.381+((_sig_(0.023*(x[0]-42.04)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
29,"[[0], [1], [], [1], [], [0, 0], [0], [0, 9, 1, 6, 8, 8, 3, 4, 3, 5, 9]]",8.390214318195694,5,0.091+((_exp_((x[0]-68.83)|_div_|43.59))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
30,"[[0], [1], [], [1], [], [0, 0], [0], [5, 7, 6, 9, 9, 2, 0, 4, 5, 2, 3]]",8.745145589202831,5,0.576+((_exp_((x[0]-99.20)|_div_|45.23))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
31,"[[0], [1], [], [1], [], [0, 0], [0], [0, 4, 2, 5, 9, 7, 9, 6, 2, 9, 7]]",9.037602094121668,5,0.042+((_exp_((x[0]-59.79)|_div_|62.97))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
32,"[[0], [1], [], [1], [], [0, 0], [0], [4, 6, 3, 8, 7, 7, 3, 5, 0, 0, 9]]",9.063507265245399,5,0.463+((_exp_((x[0]-87.73)|_div_|50.09))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
33,"[[0], [1], [], [2], [], [0], [0, 0], [5, 8, 3, 4, 9, 3, 6, 1, 1, 3]]",9.252563539382573,5,0.583+((_sig_(0.493*(x[0]-61.13)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
34,"[[0], [1], [], [2], [], [0], [0, 0], [1, 6, 2, 1, 1, 5, 1, 0, 7, 2]]",9.258553209736474,5,0.162+((_sig_(0.115*(x[0]-10.72)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
35,"[[0], [1], [], [2], [], [0], [0, 0], [1, 0, 4, 6, 2, 1, 0, 1, 0, 9]]",9.340795098604525,5,0.104+((_sig_(0.621*(x[0]-01.09)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
36,"[[0], [1], [], [2], [], [0], [0, 0], [8, 8, 8, 7, 5, 0, 8, 1, 1, 1]]",9.463462066797984,5,0.888+((_sig_(0.750*(x[0]-81.11)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
37,"[[0], [1], [], [2], [], [0], [0, 0], [8, 7, 8, 5, 8, 5, 8, 0, 1, 4]]",9.478239513839377,5,0.878+((_sig_(0.585*(x[0]-80.14)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
38,"[[0], [1], [], [2], [], [0], [0, 0], [2, 7, 7, 4, 0, 8, 3, 0, 3, 2]]",9.48829550056325,5,0.277+((_sig_(0.408*(x[0]-30.32)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
39,"[[0], [0, 1, 1, 1], [3], [1, 0, 2], [], [0, 0, 0], [0, 0], [2, 9, 9, 5, 6, 2, 7, 2, 2, 1, 2, 2, 7, 3, 5, 8, 7, 9]]",9.597992447879578,8,0.299+(((_exp_((x[0]-56.27)|_div_|22.12)))|_div_|((_exp_((_sig_(0.273*(x[0]-58.79))))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 4, 1, 3, 0, 3, 2, 18]"
40,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [0, 6, 4]]",9.63886073342131,4,0.064+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
41,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [0, 6, 5]]",9.648344767358575,4,0.065+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
42,"[[0], [1], [], [2], [], [0], [0, 0], [5, 1, 0, 7, 3, 9, 5, 1, 5, 9]]",9.690674503516828,5,0.510+((_sig_(0.739*(x[0]-51.59)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
43,"[[0], [0, 3, 2], [3], [], [0], [0], [0], [4, 7, 9, 8, 3, 1, 7]]",9.737950269605157,5,0.479+((x[0])|_div_|(83.17)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
44,"[[0], [1], [], [1], [], [0, 0], [0], [2, 6, 2, 6, 9, 9, 2, 8, 5, 5, 1]]",9.816309795412959,5,0.262+((_exp_((x[0]-69.92)|_div_|85.51))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
45,"[[0], [1], [], [1], [], [0, 0], [0], [7, 2, 8, 9, 5, 0, 5, 3, 4, 8, 7]]",9.86893470958767,5,0.728+((_exp_((x[0]-95.05)|_div_|34.87))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
46,"[[0], [1, 0, 3, 3], [1], [0], [0, 0], [], [0], [0, 9, 4]]",9.923384079235506,6,0.094+((_exp_((x[0])-(x[0])))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 4, 1, 1, 2, 0, 1, 3]"
47,"[[0], [1], [], [2], [], [0], [0, 0], [5, 8, 6, 9, 5, 1, 5, 1, 8, 7]]",10.314469982237481,5,0.586+((_sig_(0.951*(x[0]-51.87)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
48,"[[0], [1], [], [2], [], [0], [0, 0], [2, 5, 8, 1, 1, 2, 0, 0, 6, 9]]",10.5367140316019,5,0.258+((_sig_(0.112*(x[0]-00.69)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
49,"[[0], [1], [], [2], [], [0], [0, 0], [8, 8, 6, 3, 1, 8, 7, 0, 6, 2]]",10.691701304094302,5,0.886+((_sig_(0.318*(x[0]-70.62)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
50,"[[0], [1], [], [2], [], [0], [0, 0], [3, 1, 5, 2, 4, 2, 1, 4, 6, 2]]",10.706587906508553,5,0.315+((_sig_(0.242*(x[0]-14.62)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
51,"[[0], [1], [], [1], [], [0, 0], [0], [4, 8, 1, 8, 3, 4, 1, 8, 8, 6, 1]]",10.757060177158069,5,0.481+((_exp_((x[0]-83.41)|_div_|88.61))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
52,"[[0], [1], [], [2], [], [0], [0, 0], [9, 4, 2, 3, 8, 8, 7, 3, 0, 7]]",10.906304079654447,5,0.942+((_sig_(0.388*(x[0]-73.07)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
53,"[[0], [1], [], [1], [], [0, 0], [0], [0, 8, 5, 4, 4, 5, 3, 8, 5, 0, 9]]",10.937210155143188,5,0.085+((_exp_((x[0]-44.53)|_div_|85.09))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
54,"[[0], [0, 1, 1], [2], [2, 1], [], [0, 0, 0], [0, 0], [5, 1, 7, 0, 7, 7, 7, 3, 4, 3, 0, 5, 6, 9, 9, 3, 9, 8]]",10.958395111809688,6,0.517+(((_sig_(0.077*(x[0]-73.43))))*((_exp_((x[0]-05.69)|_div_|93.98)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 2, 0, 3, 2, 18]"
55,"[[0], [1], [], [2], [], [0], [0, 0], [6, 6, 5, 0, 0, 4, 0, 2, 4, 2]]",10.991038521504512,5,0.665+((_sig_(0.004*(x[0]-02.42)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
56,"[[0], [0, 0, 3, 3, 1, 1], [3, 3], [0, 2], [0, 0], [0], [0, 0], [6, 1, 1, 8, 7, 1, 3, 0, 1, 0]]",11.105875272028738,8,0.611+(((x[0])|_div_|(x[0]))|_div_|((_exp_((_sig_(0.871*(x[0]-30.10))))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 6, 2, 2, 2, 1, 2, 10]"
57,"[[0], [1], [], [2], [], [0], [0, 0], [3, 5, 6, 9, 2, 2, 0, 7, 3, 4]]",11.442449812151366,5,0.356+((_sig_(0.922*(x[0]-07.34)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
58,"[[0], [1], [], [2], [], [0], [0, 0], [5, 1, 2, 1, 5, 7, 2, 5, 5, 3]]",11.697390822464008,5,0.512+((_sig_(0.157*(x[0]-25.53)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
59,"[[0], [1], [], [1], [], [0, 0], [0], [5, 0, 5, 7, 3, 0, 1, 9, 2, 5, 7]]",11.867597771419202,5,0.505+((_exp_((x[0]-73.01)|_div_|92.57))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
60,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [3, 4, 5]]",12.304044049687963,4,0.345+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
61,"[[0], [1], [], [1], [], [0, 0], [0], [2, 6, 2, 5, 4, 6, 1, 4, 9, 2, 8]]",12.369174396719053,5,0.262+((_exp_((x[0]-54.61)|_div_|49.28))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
62,"[[0], [1], [], [1], [], [0, 0], [0], [4, 0, 2, 5, 6, 9, 4, 8, 7, 7, 9]]",12.373890280265785,5,0.402+((_exp_((x[0]-56.94)|_div_|87.79))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
63,"[[0], [1], [], [2], [], [0], [0, 0], [4, 3, 8, 5, 1, 3, 0, 0, 4, 4]]",12.415209498471944,5,0.438+((_sig_(0.513*(x[0]-00.44)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
64,"[[0], [1], [], [2], [], [0], [0, 0], [8, 5, 4, 0, 0, 3, 0, 7, 2, 9]]",12.650348878233624,5,0.854+((_sig_(0.003*(x[0]-07.29)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
65,"[[0], [1], [], [2], [], [0], [0, 0], [9, 1, 5, 7, 0, 7, 5, 5, 5, 4]]",12.7661386770576,5,0.915+((_sig_(0.707*(x[0]-55.54)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
66,"[[0], [1], [], [2], [], [0], [0, 0], [6, 3, 8, 4, 5, 5, 2, 8, 5, 4]]",12.80827986060532,5,0.638+((_sig_(0.455*(x[0]-28.54)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
67,"[[0], [0, 2, 2], [3], [], [], [0, 0], [0], [9, 3, 9, 2, 7, 9, 5, 5, 8, 5, 7]]",12.979454640829868,5,0.939+((27.95)|_div_|(58.57)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 0, 2, 1, 11]"
68,"[[0], [1], [], [1], [], [0, 0], [0], [1, 2, 9, 3, 4, 1, 4, 7, 6, 8, 5]]",13.155509256831056,5,0.129+((_exp_((x[0]-34.14)|_div_|76.85))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
69,"[[0], [1], [], [1], [], [0, 0], [0], [7, 3, 4, 7, 0, 1, 8, 3, 3, 2, 2]]",13.834795144572258,5,0.734+((_exp_((x[0]-70.18)|_div_|33.22))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
70,"[[0], [1], [], [1], [], [0, 0], [0], [4, 4, 4, 4, 9, 8, 8, 6, 5, 2, 3]]",14.033225199438,5,0.444+((_exp_((x[0]-49.88)|_div_|65.23))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
71,"[[0], [1], [], [1], [], [0, 0], [0], [8, 4, 1, 7, 4, 0, 7, 2, 7, 1, 8]]",14.036115043185191,5,0.841+((_exp_((x[0]-74.07)|_div_|27.18))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
72,"[[0], [1], [], [2], [], [0], [0, 0], [7, 5, 2, 7, 7, 2, 2, 2, 2, 0]]",14.390343793861712,5,0.752+((_sig_(0.772*(x[0]-22.20)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
73,"[[0], [1], [], [1], [], [0, 0], [0], [8, 6, 7, 8, 3, 0, 8, 8, 9, 0, 3]]",14.394086563523688,5,0.867+((_exp_((x[0]-83.08)|_div_|89.03))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
74,"[[0], [0, 3, 2], [3], [], [0], [0], [0], [0, 6, 4, 3, 5, 0, 8]]",14.576430903564098,5,0.064+((x[0])|_div_|(35.08)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
75,"[[0], [1], [], [2], [], [0], [0, 0], [7, 3, 4, 6, 5, 5, 1, 5, 4, 1]]",14.601010810722533,5,0.734+((_sig_(0.655*(x[0]-15.41)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
76,"[[0], [1], [], [1], [], [0, 0], [0], [1, 7, 8, 5, 5, 6, 8, 3, 0, 2, 8]]",14.602665892425952,5,0.178+((_exp_((x[0]-55.68)|_div_|30.28))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
77,"[[0], [1], [], [1], [], [0, 0], [0], [2, 1, 9, 4, 3, 7, 8, 4, 7, 8, 3]]",14.816049743699384,5,0.219+((_exp_((x[0]-43.78)|_div_|47.83))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
78,"[[0], [0, 2, 2], [3], [], [], [0, 0], [0], [9, 3, 3, 6, 7, 2, 6, 9, 6, 9, 5]]",14.976652987458134,5,0.933+((67.26)|_div_|(96.95)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 0, 2, 1, 11]"
79,"[[0], [1], [], [2], [], [0], [0, 0], [8, 0, 8, 9, 8, 5, 0, 3, 0, 4]]",15.77155250897792,5,0.808+((_sig_(0.985*(x[0]-03.04)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
80,"[[0], [1], [], [2], [], [0], [0, 0], [9, 8, 3, 2, 4, 2, 1, 5, 7, 4]]",16.785671310129803,5,0.983+((_sig_(0.242*(x[0]-15.74)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
81,"[[0], [0, 3, 0, 3, 1], [3, 1], [2], [0, 0], [0], [0, 0], [8, 6, 0, 0, 8, 9, 0, 9, 0, 6]]",17.407395304344234,7,0.860+((x[0])|_div_|((x[0])-((_sig_(0.089*(x[0]-09.06)))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 5, 2, 1, 2, 1, 2, 10]"
82,"[[0], [1, 0, 1, 3], [3], [0, 1], [0], [0, 0], [0], [8, 9, 6, 9, 5, 9, 6, 2, 5, 6, 4]]",17.566387333066118,8,0.896+((_exp_(((_exp_((x[0]-95.96)|_div_|25.64)))|_div_|(x[0])))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 4, 1, 2, 1, 2, 1, 11]"
83,"[[0], [1], [], [1], [], [0, 0], [0], [2, 3, 5, 1, 2, 2, 8, 7, 8, 8, 9]]",17.902875894534308,5,0.235+((_exp_((x[0]-12.28)|_div_|78.89))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
84,"[[0], [1], [], [1], [], [0, 0], [0], [7, 5, 3, 3, 8, 9, 2, 7, 7, 2, 9]]",18.065688989527107,5,0.753+((_exp_((x[0]-38.92)|_div_|77.29))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
85,"[[0], [1], [], [1], [], [0, 0], [0], [8, 9, 2, 3, 8, 5, 0, 8, 7, 9, 0]]",19.032038862168637,5,0.892+((_exp_((x[0]-38.50)|_div_|87.90))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
86,"[[0], [1], [], [1], [], [0, 0], [0], [4, 7, 3, 0, 9, 1, 3, 8, 4, 6, 0]]",19.970718402718546,5,0.473+((_exp_((x[0]-09.13)|_div_|84.60))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
87,"[[0], [1], [], [1], [], [0, 0], [0], [8, 3, 1, 4, 9, 5, 2, 3, 7, 3, 1]]",20.274773908382638,5,0.831+((_exp_((x[0]-49.52)|_div_|37.31))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
88,"[[0], [1], [], [1], [], [0, 0], [0], [7, 6, 2, 2, 1, 3, 3, 8, 7, 1, 3]]",20.28946296086328,5,0.762+((_exp_((x[0]-21.33)|_div_|87.13))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
