,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 0, 1, 1, 3, 0, 2, 2, 2], [3, 3, 2, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0, 0], [0, 2, 0, 2, 4, 1, 2, 5, 4, 8, 8, 3, 0, 5, 4, 9, 8, 2, 4, 8, 8, 9]]",0.07971939102635428,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+((((_sig_(0.241*(x[0]-25.48))))|_div_|((_exp_((x[0]-83.05)|_div_|49.82))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 0, 1, 1, 0, 1, 2], [3, 3, 0, 3], [2, 1, 2], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 2, 2, 2, 3, 5, 2, 2, 3, 8, 8, 3, 2, 0, 2, 4, 9, 2, 4, 8, 8, 9, 1, 3, 4, 9, 9, 6, 9]]",0.0797738386350011,"[1, 7, 3, 3, 0, 5, 3, 29]",7,0.022+((((_sig_(0.235*(x[0]-22.38))))|_div_|((_exp_((x[0]-83.20)|_div_|24.92))))|_div_|(((_sig_(0.488*(x[0]-91.34))))+(99.69))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 0, 1, 1, 3, 3, 1, 2, 2, 1, 1, 2], [3, 3, 0, 3], [2, 1, 1, 2], [0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 2, 0, 2, 5, 5, 2, 1, 5, 8, 8, 0, 2, 1, 6, 0, 3, 0, 4, 8, 8, 9]]",0.08049164241749954,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+((((_sig_(0.255*(x[0]-21.58))))|_div_|((_exp_((x[0]-80.21)|_div_|60.30))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3], [2, 1], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 2, 0, 1, 9, 3, 2, 6, 3, 8, 8, 1, 0, 7, 4, 7, 9, 2, 4, 8, 8, 9]]",0.08054174875323454,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+((((_sig_(0.193*(x[0]-26.38))))|_div_|((_exp_((x[0]-81.07)|_div_|47.92))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 0, 1, 1, 3, 3, 0, 0, 2, 1, 1, 2], [3, 3, 0, 3], [2, 1, 2], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 2, 0, 1, 9, 3, 2, 6, 3, 8, 8, 1, 0, 6, 4, 7, 9, 2, 4, 8, 8, 9]]",0.08054825856023845,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+((((_sig_(0.193*(x[0]-26.38))))|_div_|((_exp_((x[0]-81.06)|_div_|47.92))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 0, 1, 1, 3], [3, 3, 0, 3, 3], [2, 1], [0, 0], [0, 0, 0, 0], [0, 0], [0, 2, 2, 2, 2, 0, 2, 3, 0, 5, 8, 3, 0, 8, 6, 3, 4, 5, 4, 8, 8, 9]]",0.08242008081014587,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.022+((((_sig_(0.220*(x[0]-23.05))))|_div_|((_exp_((x[0]-83.08)|_div_|63.45))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 0, 1, 3, 1], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 2, 0, 2, 2, 7, 2, 3, 3, 3, 8, 3, 0, 7, 6, 3, 9, 2, 4, 8, 8, 9]]",0.0827550886993865,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+((((_sig_(0.227*(x[0]-23.33))))|_div_|(x[0]))|_div_|((_exp_((x[0]-83.07)|_div_|63.92)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 0, 1, 1, 3, 1], [3, 3, 0, 3], [2, 1], [0, 0, 0], [0, 0, 0], [0, 0], [0, 1, 6, 2, 4, 1, 2, 3, 4, 8, 9, 9, 5, 9, 7, 4, 9, 7, 4, 8, 8, 9]]",0.08291535849937158,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.016+((((_sig_(0.241*(x[0]-23.48))))|_div_|((_exp_((x[0]-99.59)|_div_|74.97))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 0, 1, 3, 1], [3, 3, 0, 3, 0, 2], [2, 1], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 2, 0, 2, 4, 3, 2, 6, 3, 8, 8, 3, 0, 7, 4, 5, 9, 2, 4, 8, 8, 9]]",0.0860014088979898,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.020+((((_sig_(0.243*(x[0]-26.38))))|_div_|(x[0]))|_div_|((_exp_((x[0]-83.07)|_div_|45.92)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 0, 1, 1, 0, 1, 1, 0, 0, 3, 2, 0, 2, 0, 2, 3], [3, 3, 0, 3, 3, 3, 2], [2, 1, 0, 1], [0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0], [0, 2, 1, 2, 4, 4, 2, 6, 8, 6, 4, 6, 3, 6, 7, 0, 3, 9, 4, 8, 8, 9, 7, 8, 4, 2, 7, 5, 9, 9, 9, 4, 1, 4, 6, 3, 8, 3]]",0.08643165180212758,"[1, 16, 7, 4, 2, 8, 2, 38]",9,0.021+((((_sig_(0.244*(x[0]-26.86))))|_div_|((_exp_((x[0]-46.36)|_div_|70.39))))|_div_|(((_exp_((_exp_((x[0]-48.89)|_div_|78.42)))))+(((x[0])|_div_|(75.99))|_div_|((94.14)|_div_|((63.83)*(x[0])))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
