,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 1, 0, 2, 1, 0, 0, 2, 3], [3, 0], [2, 1], [0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 1, 6, 1, 8, 5, 1, 0, 8, 1, 1, 3, 9, 6, 1, 3, 3, 6, 1, 4, 3, 0]]",0.0833891218370102,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.016+(((_sig_(0.185*(x[0]-10.81))))|_div_|((13.96)+((_exp_((x[0]-13.36)|_div_|14.30))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 1, 0, 2, 1, 0, 3, 0, 3, 1, 3, 1], [3, 0], [2, 1], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 2, 5, 2, 6, 0, 1, 6, 5, 6, 1, 6, 9, 6, 1, 6, 3, 0, 1, 4, 6, 3]]",0.1036333020294184,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.025+(((_sig_(0.260*(x[0]-16.56))))|_div_|((16.96)+((_exp_((x[0]-16.30)|_div_|14.63))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 1, 0, 3, 0, 0, 0, 2, 3, 0, 1, 2, 1], [3, 0, 1, 0, 2, 1], [2, 2, 1], [0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 0, 5, 8, 5, 1, 4, 3, 2, 1, 5, 9, 5, 1, 4, 5, 6, 0, 4, 8, 9, 3, 5, 6, 7, 2, 7, 0, 9, 8, 6, 7]]",0.11179719311052558,"[1, 13, 6, 3, 2, 6, 3, 33]",10,0.030+(((_sig_(0.585*(x[0]-14.32))))|_div_|((x[0])+((((15.95)-(x[0]))+(((_sig_(0.145*(x[0]-60.48))))*(93.56)))-((_exp_((x[0]-72.70)|_div_|98.67)))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 1, 0, 2, 1, 0, 0, 2, 3], [3, 0], [2, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 1, 6, 2, 8, 7, 1, 7, 4, 6, 1, 5, 9, 6, 1, 6, 3, 0, 1, 4, 6, 1]]",0.1185211347875413,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.016+(((_sig_(0.287*(x[0]-17.46))))|_div_|((15.96)+((_exp_((x[0]-16.30)|_div_|14.61))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 1, 3, 1, 2, 0, 2, 3, 0, 0, 1, 1, 3], [3, 1, 0, 1, 3, 2, 0, 2, 0, 2, 3, 0, 2], [2, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0], [0, 3, 3, 3, 9, 5, 2, 8, 6, 9, 0, 9, 1, 6, 0, 9, 3, 9, 8, 9, 7, 1, 6, 2, 9, 2, 6, 0, 2, 3, 2, 5, 9, 2]]",0.1190695091667491,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.033+(((_sig_(0.395*(x[0]-28.69))))|_div_|((_exp_((x[0]-09.16)|_div_|09.39)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 1, 0, 2, 1, 0, 0, 2, 3], [3, 0], [2, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 1, 6, 2, 8, 7, 1, 6, 5, 6, 1, 6, 9, 6, 1, 6, 3, 0, 1, 4, 6, 3]]",0.12384931091200121,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.016+(((_sig_(0.287*(x[0]-16.56))))|_div_|((16.96)+((_exp_((x[0]-16.30)|_div_|14.63))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 1, 0, 2, 1, 0, 0, 2, 3], [3, 0], [2, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 1, 6, 2, 6, 7, 1, 6, 5, 6, 1, 6, 9, 6, 1, 6, 3, 0, 1, 4, 6, 3]]",0.12413237961357741,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.016+(((_sig_(0.267*(x[0]-16.56))))|_div_|((16.96)+((_exp_((x[0]-16.30)|_div_|14.63))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 1, 0, 3, 1, 0, 0, 2, 3], [3, 0, 2, 3], [2, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 5, 7, 3, 0, 1, 7, 6, 9, 4, 3, 9, 3, 0, 3, 4, 6]]",0.12984476627532385,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.035+(((_sig_(0.730*(x[0]-17.69))))|_div_|((x[0])+((_exp_((x[0]-43.93)|_div_|03.46))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 0, 2, 1, 0, 0, 2, 3], [3, 0], [2, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 9, 3, 4, 9, 1, 2, 2, 2, 2, 6, 5, 0, 1, 9, 2, 9, 0, 9, 1, 9]]",0.13013949846438286,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.039+(((_sig_(0.349*(x[0]-12.22))))|_div_|((26.50)+((_exp_((x[0]-19.29)|_div_|09.19))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 0, 1, 3, 2, 0, 2, 3, 0, 0, 1, 1, 3], [3, 0, 2, 3], [2, 1], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 5, 7, 3, 0, 1, 7, 6, 9, 4, 1, 0, 3, 0, 3, 9, 6]]",0.13043233790647007,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.035+(((_sig_(0.730*(x[0]-17.69))))|_div_|(((_exp_((x[0]-41.03)|_div_|03.96)))+(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
