,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
15,"[[0], [1], [], [2], [], [0, 0], [0], [0, 4, 7, 9, 3, 7, 1, 9, 0, 1, 5]]",0.6399527226507147,5,0.047+((_exp_((x[0]-93.71)|_div_|90.15))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
16,"[[0], [1], [], [1], [], [0, 0], [0], [0, 1, 6, 8, 3, 6, 9, 7, 4, 4, 0]]",0.6540806654055755,5,0.016+((_exp_((x[0]-83.69)|_div_|74.40))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
17,"[[0], [1], [], [1], [], [0, 0], [0], [1, 5, 0, 8, 5, 1, 8, 1, 4, 4, 9]]",0.6670348595649345,5,0.150+((_exp_((x[0]-85.18)|_div_|14.49))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
18,"[[0], [1], [], [3], [], [0], [0, 0], [3, 0, 6, 7, 6, 1, 6, 7, 6, 3]]",0.6688733066393033,5,0.306+((_sig_(0.761*(x[0]-67.63)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
19,"[[0], [0, 3, 3], [1], [], [0, 0], [], [0], [7, 2, 2]]",0.6736277225213687,4,0.722+((x[0])-(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
20,"[[0], [1], [], [3], [], [0], [0, 0], [2, 0, 0, 0, 2, 5, 3, 4, 0, 6]]",0.7280016775608292,5,0.200+((_sig_(0.025*(x[0]-34.06)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
21,"[[0], [1], [], [1], [], [0, 0], [0], [2, 3, 2, 9, 3, 2, 9, 6, 8, 0, 9]]",0.7531838807622907,5,0.232+((_exp_((x[0]-93.29)|_div_|68.09))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
22,"[[0], [1], [], [3], [], [0], [0, 0], [4, 3, 6, 3, 8, 3, 6, 3, 9, 9]]",0.8096945084729079,5,0.436+((_sig_(0.383*(x[0]-63.99)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
23,"[[0], [0, 3, 3], [1], [], [0, 0], [], [0], [8, 7, 1]]",0.8225463336417209,4,0.871+((x[0])-(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
24,"[[0], [0, 3, 3], [1], [], [0, 0], [], [0], [8, 7, 2]]",0.8235458868711105,4,0.872+((x[0])-(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
25,"[[0], [1], [], [3], [], [0], [0, 0], [8, 7, 8, 1, 7, 5, 9, 8, 0, 2]]",0.8677477344357334,5,0.878+((_sig_(0.175*(x[0]-98.02)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
26,"[[0], [1], [], [3], [], [0], [0, 0], [8, 9, 6, 7, 6, 0, 9, 7, 5, 7]]",0.8737916162102265,5,0.896+((_sig_(0.760*(x[0]-97.57)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
27,"[[0], [1], [], [2], [], [0, 0], [0], [0, 7, 0, 6, 8, 4, 8, 9, 9, 3, 3]]",0.8741608503296863,5,0.070+((_exp_((x[0]-68.48)|_div_|99.33))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
28,"[[0], [1], [], [3], [], [0], [0, 0], [1, 7, 8, 1, 4, 1, 2, 9, 9, 6]]",0.8845619155535352,5,0.178+((_sig_(0.141*(x[0]-29.96)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
29,"[[0], [1], [], [3], [], [0], [0, 0], [5, 9, 4, 1, 4, 3, 6, 7, 1, 2]]",0.8885478331229384,5,0.594+((_sig_(0.143*(x[0]-67.12)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
30,"[[0], [1], [], [3], [], [0], [0, 0], [6, 2, 3, 0, 2, 1, 7, 5, 9, 6]]",0.9361686799076199,5,0.623+((_sig_(0.021*(x[0]-75.96)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
31,"[[0], [1], [], [3], [], [0], [0, 0], [3, 9, 8, 2, 1, 7, 4, 7, 6, 5]]",0.9438780469270033,5,0.398+((_sig_(0.217*(x[0]-47.65)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
32,"[[0], [1], [], [3], [], [0], [0, 0], [7, 4, 8, 2, 8, 8, 7, 3, 2, 6]]",0.9621068929576455,5,0.748+((_sig_(0.288*(x[0]-73.26)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
33,"[[0], [1], [], [3], [], [0], [0, 0], [2, 9, 2, 5, 2, 4, 3, 5, 3, 3]]",0.976729083514958,5,0.292+((_sig_(0.524*(x[0]-35.33)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
34,"[[0], [0, 3, 2], [3], [], [0], [0], [0], [5, 1, 7, 9, 4, 0, 9]]",0.9895903056256595,5,0.517+((x[0])|_div_|(94.09)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
35,"[[0], [1], [], [3], [], [0], [0, 0], [1, 7, 8, 2, 4, 8, 0, 3, 9, 2]]",1.0393847403022398,5,0.178+((_sig_(0.248*(x[0]-03.92)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
36,"[[0], [1], [], [2], [], [0, 0], [0], [3, 1, 0, 7, 3, 7, 1, 2, 5, 4, 6]]",1.0413721816850285,5,0.310+((_exp_((x[0]-73.71)|_div_|25.46))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
37,"[[0], [1], [], [3], [], [0], [0, 0], [6, 2, 4, 8, 3, 3, 5, 8, 4, 6]]",1.0471285043105902,5,0.624+((_sig_(0.833*(x[0]-58.46)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
38,"[[0], [1], [], [2], [], [0, 0], [0], [5, 6, 8, 9, 1, 5, 1, 5, 7, 6, 6]]",1.0505003023233206,5,0.568+((_exp_((x[0]-91.51)|_div_|57.66))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
39,"[[0], [0, 3, 2], [3], [], [0], [0], [0], [1, 1, 6, 5, 2, 9, 3]]",1.0664302967184716,5,0.116+((x[0])|_div_|(52.93)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
40,"[[0], [1], [], [2], [], [0, 0], [0], [2, 9, 5, 7, 0, 2, 3, 9, 2, 1, 3]]",1.069756412109718,5,0.295+((_exp_((x[0]-70.23)|_div_|92.13))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
41,"[[0], [1], [], [3], [], [0], [0, 0], [3, 4, 0, 6, 1, 3, 2, 8, 6, 5]]",1.0739323967347187,5,0.340+((_sig_(0.613*(x[0]-28.65)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
42,"[[0], [1], [], [1], [], [0, 0], [0], [0, 6, 0, 4, 7, 0, 3, 7, 7, 3, 3]]",1.1180980429604186,5,0.060+((_exp_((x[0]-47.03)|_div_|77.33))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
43,"[[0], [1], [], [1], [], [0, 0], [0], [1, 1, 7, 4, 8, 5, 1, 8, 8, 6, 2]]",1.1249332773846388,5,0.117+((_exp_((x[0]-48.51)|_div_|88.62))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
44,"[[0], [1], [], [1], [], [0, 0], [0], [5, 3, 9, 8, 1, 0, 9, 7, 1, 1, 7]]",1.1689942447235098,5,0.539+((_exp_((x[0]-81.09)|_div_|71.17))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
45,"[[0], [1], [], [1], [], [0, 0], [0], [0, 3, 2, 3, 9, 6, 3, 8, 2, 3, 9]]",1.179375846659278,5,0.032+((_exp_((x[0]-39.63)|_div_|82.39))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
46,"[[0], [1], [], [3], [], [0], [0, 0], [8, 1, 4, 0, 1, 6, 6, 7, 8, 0]]",1.1817134472799453,5,0.814+((_sig_(0.016*(x[0]-67.80)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
47,"[[0], [1], [], [3], [], [0], [0, 0], [9, 9, 9, 5, 0, 6, 7, 4, 5, 0]]",1.1860708721993067,5,0.999+((_sig_(0.506*(x[0]-74.50)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
48,"[[0], [1], [], [1], [], [0, 0], [0], [9, 1, 1, 9, 7, 1, 3, 3, 6, 2, 8]]",1.2061114890656872,5,0.911+((_exp_((x[0]-97.13)|_div_|36.28))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
49,"[[0], [1], [], [1], [], [0, 0], [0], [0, 8, 4, 3, 6, 8, 4, 9, 8, 3, 3]]",1.2097351725137053,5,0.084+((_exp_((x[0]-36.84)|_div_|98.33))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
50,"[[0], [1], [], [2], [], [0, 0], [0], [3, 0, 6, 5, 3, 8, 1, 7, 8, 1, 0]]",1.2570182148777893,5,0.306+((_exp_((x[0]-53.81)|_div_|78.10))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
51,"[[0], [1], [], [3], [], [0], [0, 0], [6, 0, 8, 7, 7, 5, 3, 4, 2, 2]]",1.2755436831140903,5,0.608+((_sig_(0.775*(x[0]-34.22)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
52,"[[0], [2], [], [], [], [0], [0], [8, 1, 0, 0, 0, 5, 4]]",1.3014109173270922,4,0.810+(00.54),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
53,"[[0], [1], [], [1], [], [0, 0], [0], [3, 3, 6, 5, 3, 9, 3, 5, 9, 9, 9]]",1.327288113244161,5,0.336+((_exp_((x[0]-53.93)|_div_|59.99))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
54,"[[0], [1], [], [3], [], [0], [0, 0], [6, 1, 8, 7, 9, 3, 2, 4, 5, 1]]",1.3688632407576118,5,0.618+((_sig_(0.793*(x[0]-24.51)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
55,"[[0], [1], [], [3], [], [0], [0, 0], [8, 7, 9, 1, 8, 9, 4, 7, 2, 3]]",1.385767756833051,5,0.879+((_sig_(0.189*(x[0]-47.23)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
56,"[[0], [1], [], [3], [], [0], [0, 0], [9, 0, 7, 0, 7, 4, 4, 5, 9, 9]]",1.3933941697950158,5,0.907+((_sig_(0.074*(x[0]-45.99)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
57,"[[0], [0, 2, 2], [3], [], [], [0, 0], [0], [9, 9, 1, 3, 1, 9, 5, 6, 6, 0, 0]]",1.4264814364465486,5,0.991+((31.95)|_div_|(66.00)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 0, 2, 1, 11]"
58,"[[0], [1], [], [3], [], [0], [0, 0], [6, 7, 0, 5, 1, 8, 2, 2, 8, 4]]",1.4291562604079455,5,0.670+((_sig_(0.518*(x[0]-22.84)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
59,"[[0], [1], [], [2], [], [0, 0], [0], [9, 3, 4, 8, 6, 5, 5, 5, 3, 7, 2]]",1.43968238638062,5,0.934+((_exp_((x[0]-86.55)|_div_|53.72))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
60,"[[0], [1], [], [3], [], [0], [0, 0], [8, 2, 0, 5, 9, 6, 3, 3, 8, 8]]",1.4762060647662127,5,0.820+((_sig_(0.596*(x[0]-33.88)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
61,"[[0], [1], [], [1], [], [0, 0], [0], [3, 6, 2, 3, 5, 2, 0, 9, 2, 4, 5]]",1.517007498974218,5,0.362+((_exp_((x[0]-35.20)|_div_|92.45))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
62,"[[0], [1], [], [2], [], [0, 0], [0], [4, 8, 9, 7, 1, 8, 1, 1, 7, 0, 2]]",1.5290765747081796,5,0.489+((_exp_((x[0]-71.81)|_div_|17.02))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
63,"[[0], [0, 2, 2], [3], [], [], [0, 0], [0], [9, 1, 7, 6, 2, 8, 1, 9, 1, 3, 2]]",1.5561739848538736,5,0.917+((62.81)|_div_|(91.32)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 0, 2, 1, 11]"
64,"[[0], [1], [], [1], [], [0, 0], [0], [8, 6, 6, 7, 3, 6, 8, 7, 1, 7, 8]]",1.5650897935329324,5,0.866+((_exp_((x[0]-73.68)|_div_|71.78))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
65,"[[0], [1], [], [2], [], [0, 0], [0], [8, 1, 3, 6, 6, 2, 9, 5, 9, 8, 7]]",1.5877596641919762,5,0.813+((_exp_((x[0]-66.29)|_div_|59.87))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
66,"[[0], [1], [], [2], [], [0, 0], [0], [9, 9, 1, 8, 8, 8, 3, 9, 6, 7, 7]]",1.6144152651616794,5,0.991+((_exp_((x[0]-88.83)|_div_|96.77))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
67,"[[0], [0, 1, 1], [0], [3, 2], [], [0, 0, 0], [0, 0], [1, 8, 5, 5, 5, 9, 4, 4, 9, 5, 6, 7, 7, 1, 4, 1, 9, 4]]",1.6511410923482526,6,0.185+(((_sig_(0.559*(x[0]-44.95))))+((_exp_((x[0]-67.71)|_div_|41.94)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 2, 0, 3, 2, 18]"
68,"[[0], [1], [], [1], [], [0, 0], [0], [1, 8, 0, 2, 8, 3, 2, 6, 2, 9, 4]]",1.6972028741099858,5,0.180+((_exp_((x[0]-28.32)|_div_|62.94))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
69,"[[0], [1], [], [1], [], [0, 0], [0], [5, 1, 3, 3, 6, 1, 4, 7, 8, 9, 2]]",1.707335320496019,5,0.513+((_exp_((x[0]-36.14)|_div_|78.92))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
70,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [7, 6, 3]]",1.7143549025876554,4,0.763+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
71,"[[0], [1], [], [2], [], [0, 0], [0], [7, 0, 3, 5, 5, 8, 3, 4, 1, 4, 6]]",1.745268621030144,5,0.703+((_exp_((x[0]-55.83)|_div_|41.46))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
72,"[[0], [1], [], [2], [], [0, 0], [0], [5, 8, 2, 3, 1, 1, 9, 9, 9, 1, 2]]",1.7593601169537796,5,0.582+((_exp_((x[0]-31.19)|_div_|99.12))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
73,"[[0], [0, 1, 1], [0], [2, 1], [], [0, 0, 0, 0], [0], [3, 0, 2, 6, 8, 1, 9, 4, 0, 6, 9, 8, 3, 7, 4, 7, 7, 4, 7]]",1.7706788838258083,6,0.302+(((_exp_((x[0]-68.19)|_div_|40.69)))+((_exp_((x[0]-83.74)|_div_|77.47)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 2, 0, 4, 1, 19]"
74,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [8, 3, 0]]",1.7813482638955629,4,0.830+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
75,"[[0], [1], [], [2], [], [0, 0], [0], [1, 0, 1, 1, 8, 0, 4, 6, 7, 5, 5]]",1.8078911494648666,5,0.101+((_exp_((x[0]-18.04)|_div_|67.55))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
76,"[[0], [1], [], [2], [], [0, 0], [0], [9, 7, 3, 5, 6, 9, 4, 6, 2, 5, 7]]",1.880835777579945,5,0.973+((_exp_((x[0]-56.94)|_div_|62.57))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
77,"[[0], [1], [], [2], [], [0, 0], [0], [8, 0, 1, 4, 9, 7, 6, 5, 2, 3, 8]]",1.8903239574886919,5,0.801+((_exp_((x[0]-49.76)|_div_|52.38))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
78,"[[0], [1], [], [2], [], [0, 0], [0], [9, 6, 2, 5, 2, 8, 4, 7, 6, 7, 4]]",1.9086371654745966,5,0.962+((_exp_((x[0]-52.84)|_div_|76.74))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
79,"[[0], [1], [], [1], [], [0, 0], [0], [3, 5, 4, 0, 3, 7, 6, 9, 6, 2, 2]]",1.9599293050177926,5,0.354+((_exp_((x[0]-03.76)|_div_|96.22))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
80,"[[0], [1], [], [2], [], [0, 0], [0], [4, 4, 9, 0, 0, 2, 4, 9, 2, 5, 0]]",2.1574567745822333,5,0.449+((_exp_((x[0]-00.24)|_div_|92.50))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
81,"[[0], [1], [], [1], [], [0, 0], [0], [8, 2, 1, 4, 8, 3, 9, 3, 6, 7, 8]]",2.1861237671442235,5,0.821+((_exp_((x[0]-48.39)|_div_|36.78))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
82,"[[0], [1], [], [2], [], [0, 0], [0], [5, 0, 6, 1, 3, 8, 3, 7, 0, 0, 2]]",2.2503920708442298,5,0.506+((_exp_((x[0]-13.83)|_div_|70.02))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
83,"[[0], [1], [], [2], [], [0, 0], [0], [2, 5, 9, 1, 5, 5, 0, 5, 6, 8, 2]]",2.3068885610524896,5,0.259+((_exp_((x[0]-15.50)|_div_|56.82))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
84,"[[0], [1], [], [1], [], [0, 0], [0], [6, 3, 3, 1, 8, 1, 5, 6, 6, 4, 7]]",2.323917094142944,5,0.633+((_exp_((x[0]-18.15)|_div_|66.47))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
85,"[[0], [1], [], [2], [], [0, 0], [0], [7, 1, 4, 3, 2, 4, 0, 4, 9, 5, 6]]",2.337832577783469,5,0.714+((_exp_((x[0]-32.40)|_div_|49.56))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
86,"[[0], [1], [], [2], [], [0, 0], [0], [6, 5, 1, 0, 9, 7, 1, 7, 6, 1, 2]]",2.384153986240485,5,0.651+((_exp_((x[0]-09.71)|_div_|76.12))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
87,"[[0], [1], [], [2], [], [0, 0], [0], [9, 2, 9, 3, 2, 3, 0, 5, 1, 9, 3]]",2.4858274756539522,5,0.929+((_exp_((x[0]-32.30)|_div_|51.93))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
88,"[[0], [1], [], [2], [], [0, 0], [0], [9, 7, 3, 1, 6, 7, 7, 7, 1, 0, 5]]",2.607126668809436,5,0.973+((_exp_((x[0]-16.77)|_div_|71.05))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
89,"[[0], [1], [], [2], [], [0, 0], [0], [0, 8, 6, 2, 9, 9, 2, 3, 5, 9, 9]]",2.617213732913099,5,0.086+((_exp_((x[0]-29.92)|_div_|35.99))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
