,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
0,"[[0], [0], [0], [0], [0, 2, 2, 3, 4], [0, 0], [], [], [3, 2], [0, 0], [0, 0], [0, 0, 0, 0, 0], [], [], [], [0, 5, 5, 4, 1, 0, 5, 5, 2], [], [], [], [0, 0], [], []]",4.3729852687912105,6,_exp_((cte[0]-x[0])|_div_|cte[5])|_div_|_exp_((cte[5]-x[0])|_div_|cte[4])*(1-_sig_(0.2*(x[0]-(cte[1]+cte[0]))))+x[0]*cte[5]*_sig_(0.2*(x[0]-(cte[5]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 5, 2, 0, 0, 2, 2, 2, 5, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0]"
1,"[[0], [0], [0], [0], [0, 4, 2, 4], [0], [], [], [3], [0], [0, 0], [0, 0, 0], [], [], [], [0, 5, 1, 3, 5, 1, 1, 0], [], [], [], [0, 0], [], []]",4.425692274425343,6,cte[0]|_div_|_exp_((cte[5]-x[0])|_div_|cte[1])*(1-_sig_(0.2*(x[0]-(cte[3]+cte[5]))))+cte[1]*_sig_(0.2*(x[0]-(cte[1]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 3, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
2,"[[0], [0], [0], [0], [0, 2, 4, 4], [0], [], [], [3], [0], [0, 0], [0, 0, 0], [], [], [], [5, 1, 5, 1, 5, 4, 2, 3], [], [], [], [0, 0], [], []]",5.000489742397829,6,_exp_((cte[5]-x[0])|_div_|cte[1])|_div_|cte[5]*(1-_sig_(0.2*(x[0]-(cte[1]+cte[5]))))+cte[4]*_sig_(0.2*(x[0]-(cte[2]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 3, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
3,"[[0], [0], [0], [0], [0, 4, 4, 1, 5, 5], [], [], [], [2, 1], [], [0, 0], [0, 0, 0, 0], [], [], [], [3, 0, 5, 1, 3, 5], [], [], [], [0, 0], [], []]",5.881428963521395,6,cte[3]*cte[0]*(1-_sig_(0.2*(x[0]-(cte[5]+cte[1]))))+(x[0]-x[0])*_sig_(0.2*(x[0]-(cte[3]+cte[5]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 0, 0, 0, 2, 0, 2, 4, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
4,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [0, 2, 3, 0, 4, 5, 0], [], [], [], [0, 0], [], []]",7.227220654957445,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[3]))))+_exp_((cte[0]-x[0])|_div_|cte[4])*_sig_(0.2*(x[0]-(cte[5]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
5,"[[0], [0], [0], [0], [4, 1, 4, 5], [], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [0, 2, 0, 3, 3, 1], [], [], [], [0, 0], [], []]",7.3889147987211174,6,cte[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[0]))))+(cte[3]|_div_|x[0])*_sig_(0.2*(x[0]-(cte[3]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
6,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [0, 2, 4, 2, 2, 1, 4], [], [], [], [0, 0], [], []]",8.15189697082179,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[4]))))+_exp_((cte[2]-x[0])|_div_|cte[2])*_sig_(0.2*(x[0]-(cte[1]+cte[4]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
7,"[[0], [0], [0], [0], [4, 1, 5, 5], [], [], [], [1], [], [0, 0], [0, 0, 0, 0], [], [], [], [0, 1, 4, 2, 2], [], [], [], [0, 0], [], []]",8.366818809582426,6,cte[0]*(1-_sig_(0.2*(x[0]-(cte[1]+cte[4]))))+(x[0]-x[0])*_sig_(0.2*(x[0]-(cte[2]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 1, 0, 2, 4, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0]"
8,"[[0], [0], [0], [0], [0, 4, 5, 0, 5, 4], [], [], [], [3, 2], [], [0, 0], [0, 0, 0, 0], [], [], [], [3, 0, 0, 5, 2, 3], [], [], [], [0, 0], [], []]",9.702103479281739,6,cte[3]|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[0]))))+x[0]*cte[5]*_sig_(0.2*(x[0]-(cte[2]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 0, 0, 0, 2, 0, 2, 4, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
9,"[[0], [0], [0], [0], [1, 4, 5, 4], [], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [0, 2, 1, 0, 5, 3], [], [], [], [0, 0], [], []]",10.651914516973681,6,(cte[0]|_div_|x[0])*(1-_sig_(0.2*(x[0]-(cte[2]+cte[1]))))+cte[0]*_sig_(0.2*(x[0]-(cte[5]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
10,"[[0], [0], [0], [0], [4, 4], [], [], [], [], [], [0, 0], [0, 0], [], [], [], [0, 0, 3, 0, 4, 2], [], [], [], [0, 0], [], []]",11.498795884558634,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[3]))))+cte[0]*_sig_(0.2*(x[0]-(cte[4]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
11,"[[0], [0], [0], [0], [4, 4], [], [], [], [], [], [0, 0], [0, 0], [], [], [], [0, 3, 4, 0, 5, 0], [], [], [], [0, 0], [], []]",11.775062729112435,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[3]+cte[4]))))+cte[0]*_sig_(0.2*(x[0]-(cte[5]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
12,"[[0], [0], [0], [0], [4, 4], [], [], [], [], [], [0, 0], [0, 0], [], [], [], [0, 4, 2, 0, 2, 4], [], [], [], [0, 0], [], []]",13.346507303695976,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[4]+cte[2]))))+cte[0]*_sig_(0.2*(x[0]-(cte[2]+cte[4]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
13,"[[0], [0], [0], [0], [0, 2, 5, 5], [0], [], [], [3], [0], [0, 0], [0, 0, 0, 0, 0], [], [], [], [2, 1, 2, 1, 3, 3], [], [], [], [0, 0], [], []]",20.210892110927226,6,_exp_((cte[2]-x[0])|_div_|cte[1])|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[1]))))+x[0]*_sig_(0.2*(x[0]-(cte[3]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 5, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
14,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [3, 0, 3, 0, 1, 2, 1], [], [], [], [0, 0], [], []]",20.261868015753155,5,cte[3]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[3]))))+_exp_((cte[0]-x[0])|_div_|cte[1])*_sig_(0.2*(x[0]-(cte[2]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
15,"[[0], [0], [0], [0], [0, 2, 5, 0, 2, 4], [0, 0], [], [], [3, 2], [0, 0], [0, 0], [0, 0, 0, 0, 0], [], [], [], [3, 5, 2, 4, 4, 2, 2, 3, 5], [], [], [], [0, 0], [], []]",20.619955304105584,6,_exp_((cte[3]-x[0])|_div_|cte[5])|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[4]))))+_exp_((cte[4]-x[0])|_div_|cte[2])*cte[2]*_sig_(0.2*(x[0]-(cte[3]+cte[5]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 2, 0, 0, 2, 2, 2, 5, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0]"
16,"[[0], [0], [0], [0], [1, 2, 5, 2], [0, 0], [], [], [3], [0, 0], [0, 0], [0, 0, 0, 0, 0], [], [], [], [4, 5, 3, 1, 5, 2, 4, 1], [], [], [], [0, 0], [], []]",27.088105213274883,6,(_exp_((cte[4]-x[0])|_div_|cte[5])|_div_|x[0])*(1-_sig_(0.2*(x[0]-(cte[3]+cte[1]))))+_exp_((cte[5]-x[0])|_div_|cte[2])*_sig_(0.2*(x[0]-(cte[4]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 2, 0, 0, 1, 2, 2, 5, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
17,"[[0], [0], [0], [0], [0, 2, 5, 4], [0], [], [], [3], [0], [0, 0], [0, 0, 0, 0], [], [], [], [2, 1, 1, 3, 4, 5, 4], [], [], [], [0, 0], [], []]",27.557263298202255,6,_exp_((cte[2]-x[0])|_div_|cte[1])|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[1]+cte[3]))))+cte[4]*_sig_(0.2*(x[0]-(cte[5]+cte[4]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 4, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
18,"[[0], [0], [0], [0], [4, 4], [], [], [], [], [], [0, 0], [0, 0], [], [], [], [3, 3, 4, 0, 3, 2], [], [], [], [0, 0], [], []]",28.24387298336124,5,cte[3]*(1-_sig_(0.2*(x[0]-(cte[3]+cte[4]))))+cte[0]*_sig_(0.2*(x[0]-(cte[3]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
19,"[[0], [0], [0], [0], [4, 1, 2, 4], [0], [], [], [0], [0], [0, 0], [0, 0, 0], [], [], [], [3, 4, 0, 2, 1, 0, 1, 1], [], [], [], [0, 0], [], []]",28.768581864747407,6,cte[3]*(1-_sig_(0.2*(x[0]-(cte[4]+cte[0]))))+(_exp_((cte[2]-x[0])|_div_|cte[1])+cte[0])*_sig_(0.2*(x[0]-(cte[1]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 3, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
20,"[[0], [0], [0], [0], [4, 1, 4, 5], [], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [3, 3, 3, 5, 5, 2], [], [], [], [0, 0], [], []]",33.25266300477415,6,cte[3]*(1-_sig_(0.2*(x[0]-(cte[3]+cte[3]))))+(cte[5]|_div_|x[0])*_sig_(0.2*(x[0]-(cte[5]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
21,"[[0], [0], [0], [0], [4, 4], [], [], [], [], [], [0, 0], [0, 0], [], [], [], [3, 1, 3, 0, 1, 2], [], [], [], [0, 0], [], []]",35.84387372469593,5,cte[3]*(1-_sig_(0.2*(x[0]-(cte[1]+cte[3]))))+cte[0]*_sig_(0.2*(x[0]-(cte[1]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
22,"[[0], [0], [0], [0], [1, 5, 5, 1, 2, 5], [0], [], [], [3, 3], [0], [0, 0], [0, 0, 0, 0, 0, 0], [], [], [], [0, 4, 4, 5, 4, 0], [], [], [], [0, 0], [], []]",39.04044041506957,6,(x[0]|_div_|x[0])*(1-_sig_(0.2*(x[0]-(cte[0]+cte[4]))))+(_exp_((cte[4]-x[0])|_div_|cte[5])|_div_|x[0])*_sig_(0.2*(x[0]-(cte[4]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 1, 0, 0, 2, 1, 2, 6, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
23,"[[0], [0], [0], [0], [4, 1, 2, 2], [0, 0], [], [], [1], [0, 0], [0, 0], [0, 0, 0, 0], [], [], [], [3, 2, 2, 1, 1, 1, 4, 0, 1], [], [], [], [0, 0], [], []]",39.549941659567644,6,cte[3]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[2]))))+(_exp_((cte[1]-x[0])|_div_|cte[1])-_exp_((cte[1]-x[0])|_div_|cte[4]))*_sig_(0.2*(x[0]-(cte[0]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 2, 0, 0, 1, 2, 2, 4, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0]"
24,"[[0], [0], [0], [0], [2, 2], [0, 0], [], [], [], [0, 0], [0, 0], [0, 0, 0, 0], [], [], [], [0, 5, 3, 0, 0, 2, 0, 2], [], [], [], [0, 0], [], []]",40.76477267034697,5,_exp_((cte[0]-x[0])|_div_|cte[5])*(1-_sig_(0.2*(x[0]-(cte[3]+cte[0]))))+_exp_((cte[0]-x[0])|_div_|cte[2])*_sig_(0.2*(x[0]-(cte[0]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 2, 4, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
25,"[[0], [0], [0], [0], [4, 2], [0], [], [], [], [0], [0, 0], [0, 0, 0], [], [], [], [3, 1, 3, 3, 4, 4, 3], [], [], [], [0, 0], [], []]",40.98919477815131,5,cte[3]*(1-_sig_(0.2*(x[0]-(cte[1]+cte[3]))))+_exp_((cte[3]-x[0])|_div_|cte[4])*_sig_(0.2*(x[0]-(cte[4]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
26,"[[0], [0], [0], [0], [2, 1, 4, 4], [0], [], [], [1], [0], [0, 0], [0, 0, 0], [], [], [], [3, 5, 3, 4, 3, 3, 3, 1], [], [], [], [0, 0], [], []]",47.949729532509025,6,_exp_((cte[3]-x[0])|_div_|cte[5])*(1-_sig_(0.2*(x[0]-(cte[3]+cte[4]))))+(cte[3]-cte[3])*_sig_(0.2*(x[0]-(cte[3]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 1, 0, 0, 1, 1, 2, 3, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
