,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 1, 9, 0, 2, 7, 0, 2, 5, 0, 1, 1, 6, 9, 9, 2, 8, 3, 1, 0, 9, 5, 5, 0, 4, 1, 4, 1, 9, 1, 2, 0, 7]]",0.7855192962395581,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.519*((1-0.027*(x[0]-33.941)|_div_|02.50)*(1-_sig_(0.2*(x[0]-(11.69+33.941))))+(1-0.928)*_exp_((31.09+33.941-x[0])|_div_|55.04)*_sig_(0.2*(x[0]-(14.19+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.07)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [6, 1, 8, 0, 3, 0, 0, 2, 9, 8, 1, 2, 6, 2, 9, 3, 4, 3, 1, 6, 2, 2, 7, 5, 0, 1, 7, 1, 9, 1, 2, 8, 0]]",0.8650275373202063,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.618*((1-0.030*(x[0]-33.941)|_div_|02.98)*(1-_sig_(0.2*(x[0]-(12.62+33.941))))+(1-0.934)*_exp_((31.62+33.941-x[0])|_div_|27.50)*_sig_(0.2*(x[0]-(17.19+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.80)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [7, 6, 7, 0, 0, 6, 0, 3, 2, 1, 0, 8, 4, 7, 9, 6, 1, 4, 5, 1, 2, 4, 9, 2, 7, 1, 3, 6, 6, 1, 5, 0, 4]]",0.9534907260767544,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.767*((1-0.006*(x[0]-33.941)|_div_|03.21)*(1-_sig_(0.2*(x[0]-(08.47+33.941))))+(1-0.961)*_exp_((45.12+33.941-x[0])|_div_|49.27)*_sig_(0.2*(x[0]-(13.66+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|15.04)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [4, 7, 8, 0, 1, 2, 0, 2, 8, 7, 0, 7, 3, 1, 8, 7, 4, 2, 1, 5, 7, 4, 9, 7, 7, 0, 1, 2, 9, 2, 0, 9, 5]]",1.0154682269943551,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.478*((1-0.012*(x[0]-33.941)|_div_|02.87)*(1-_sig_(0.2*(x[0]-(07.31+33.941))))+(1-0.874)*_exp_((21.57+33.941-x[0])|_div_|49.77)*_sig_(0.2*(x[0]-(01.29+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|20.95)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [6, 0, 0, 0, 3, 8, 0, 3, 4, 7, 2, 0, 8, 6, 9, 2, 5, 2, 0, 4, 0, 5, 8, 6, 9, 1, 1, 5, 1, 1, 1, 9, 5]]",1.0256109692292399,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.600*((1-0.038*(x[0]-33.941)|_div_|03.47)*(1-_sig_(0.2*(x[0]-(20.86+33.941))))+(1-0.925)*_exp_((20.40+33.941-x[0])|_div_|58.69)*_sig_(0.2*(x[0]-(11.51+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|11.95)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [6, 1, 8, 0, 3, 0, 0, 2, 9, 9, 1, 2, 9, 0, 9, 3, 0, 2, 9, 6, 2, 9, 7, 5, 8, 1, 0, 4, 0, 1, 2, 5, 0]]",1.0482620185592861,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.618*((1-0.030*(x[0]-33.941)|_div_|02.99)*(1-_sig_(0.2*(x[0]-(12.90+33.941))))+(1-0.930)*_exp_((29.62+33.941-x[0])|_div_|97.58)*_sig_(0.2*(x[0]-(10.40+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.50)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [4, 2, 8, 0, 0, 5, 0, 2, 3, 3, 0, 9, 3, 1, 8, 7, 5, 2, 1, 2, 4, 4, 6, 4, 7, 0, 1, 2, 5, 2, 0, 0, 6]]",1.0490344119070234,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.428*((1-0.005*(x[0]-33.941)|_div_|02.33)*(1-_sig_(0.2*(x[0]-(09.31+33.941))))+(1-0.875)*_exp_((21.24+33.941-x[0])|_div_|46.47)*_sig_(0.2*(x[0]-(01.25+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|20.06)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [4, 5, 8, 0, 0, 5, 0, 2, 8, 3, 0, 7, 3, 1, 8, 7, 1, 2, 1, 4, 7, 4, 0, 4, 7, 0, 1, 2, 9, 2, 5, 9, 5]]",1.0601567012406354,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.458*((1-0.005*(x[0]-33.941)|_div_|02.83)*(1-_sig_(0.2*(x[0]-(07.31+33.941))))+(1-0.871)*_exp_((21.47+33.941-x[0])|_div_|40.47)*_sig_(0.2*(x[0]-(01.29+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|25.95)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 0, 5, 0, 2, 9, 0, 2, 4, 3, 1, 2, 5, 6, 9, 0, 8, 2, 3, 2, 2, 3, 5, 0, 3, 1, 4, 3, 4, 1, 1, 4, 2]]",1.0611239780803854,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.505*((1-0.029*(x[0]-33.941)|_div_|02.43)*(1-_sig_(0.2*(x[0]-(12.56+33.941))))+(1-0.908)*_exp_((23.22+33.941-x[0])|_div_|35.03)*_sig_(0.2*(x[0]-(14.34+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|11.42)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 0, 4, 0, 2, 9, 0, 2, 4, 4, 1, 2, 5, 6, 9, 0, 8, 2, 1, 2, 2, 3, 7, 0, 3, 1, 4, 8, 4, 1, 1, 4, 2]]",1.075977297663834,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.504*((1-0.029*(x[0]-33.941)|_div_|02.44)*(1-_sig_(0.2*(x[0]-(12.56+33.941))))+(1-0.908)*_exp_((21.22+33.941-x[0])|_div_|37.03)*_sig_(0.2*(x[0]-(14.84+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|11.42)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
