,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 2, 0, 2, 7, 1, 1, 0, 2, 1, 1, 4, 5, 5, 6, 1, 3, 1, 0, 9, 2, 1, 6, 6, 6, 0, 2, 9, 8, 1, 2, 3, 0]]",1.0428642979222473,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.520*((1-0.271*(x[0]-33.941)|_div_|10.21)*(1-_sig_(0.2*(x[0]-(14.55+33.941))))+(1-0.613)*_exp_((10.92+33.941-x[0])|_div_|16.66)*_sig_(0.2*(x[0]-(02.98+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.30)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 8, 3, 2, 6, 2, 1, 0, 5, 3, 1, 4, 5, 0, 6, 5, 6, 1, 0, 0, 9, 1, 8, 1, 1, 0, 2, 5, 6, 1, 2, 0, 2]]",1.044671843386324,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.583*((1-0.262*(x[0]-33.941)|_div_|10.53)*(1-_sig_(0.2*(x[0]-(14.50+33.941))))+(1-0.656)*_exp_((10.09+33.941-x[0])|_div_|18.11)*_sig_(0.2*(x[0]-(02.56+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.02)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 2, 7, 2, 8, 1, 1, 0, 2, 5, 1, 4, 9, 1, 6, 0, 3, 1, 0, 1, 1, 1, 7, 8, 6, 0, 2, 4, 8, 1, 2, 3, 5]]",1.0622665046999353,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.527*((1-0.281*(x[0]-33.941)|_div_|10.25)*(1-_sig_(0.2*(x[0]-(14.91+33.941))))+(1-0.603)*_exp_((10.11+33.941-x[0])|_div_|17.86)*_sig_(0.2*(x[0]-(02.48+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.35)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 2, 3, 2, 9, 1, 1, 0, 2, 5, 1, 4, 5, 5, 6, 1, 3, 1, 0, 9, 1, 1, 6, 7, 6, 0, 2, 9, 8, 1, 2, 3, 0]]",1.0662120911346928,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.523*((1-0.291*(x[0]-33.941)|_div_|10.25)*(1-_sig_(0.2*(x[0]-(14.55+33.941))))+(1-0.613)*_exp_((10.91+33.941-x[0])|_div_|16.76)*_sig_(0.2*(x[0]-(02.98+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.30)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 2, 9, 2, 4, 9, 1, 0, 1, 4, 1, 5, 8, 8, 6, 2, 3, 1, 0, 1, 3, 1, 8, 5, 7, 0, 2, 4, 9, 1, 2, 6, 8]]",1.0801407116710944,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.529*((1-0.249*(x[0]-33.941)|_div_|10.14)*(1-_sig_(0.2*(x[0]-(15.88+33.941))))+(1-0.623)*_exp_((10.13+33.941-x[0])|_div_|18.57)*_sig_(0.2*(x[0]-(02.49+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.68)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 8, 3, 2, 6, 9, 1, 0, 5, 2, 1, 4, 5, 0, 6, 4, 6, 1, 0, 0, 0, 1, 8, 1, 1, 0, 2, 9, 7, 1, 2, 0, 2]]",1.0889375513012551,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.583*((1-0.269*(x[0]-33.941)|_div_|10.52)*(1-_sig_(0.2*(x[0]-(14.50+33.941))))+(1-0.646)*_exp_((10.00+33.941-x[0])|_div_|18.11)*_sig_(0.2*(x[0]-(02.97+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.02)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 3, 6, 2, 9, 0, 1, 0, 7, 5, 1, 3, 5, 4, 6, 1, 7, 1, 0, 5, 9, 1, 6, 7, 3, 0, 2, 9, 8, 1, 2, 3, 3]]",1.0927714460151146,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.536*((1-0.290*(x[0]-33.941)|_div_|10.75)*(1-_sig_(0.2*(x[0]-(13.54+33.941))))+(1-0.617)*_exp_((10.59+33.941-x[0])|_div_|16.73)*_sig_(0.2*(x[0]-(02.98+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.33)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 2, 0, 2, 9, 1, 1, 0, 6, 0, 1, 4, 5, 5, 6, 1, 8, 1, 0, 7, 8, 1, 6, 6, 8, 0, 2, 8, 8, 1, 2, 3, 8]]",1.0941651923846303,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.520*((1-0.291*(x[0]-33.941)|_div_|10.60)*(1-_sig_(0.2*(x[0]-(14.55+33.941))))+(1-0.618)*_exp_((10.78+33.941-x[0])|_div_|16.68)*_sig_(0.2*(x[0]-(02.88+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.38)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 2, 7, 2, 7, 1, 1, 0, 2, 9, 1, 4, 9, 7, 6, 1, 3, 1, 0, 1, 1, 1, 7, 7, 6, 0, 2, 9, 8, 1, 2, 3, 5]]",1.0966885510614242,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.527*((1-0.271*(x[0]-33.941)|_div_|10.29)*(1-_sig_(0.2*(x[0]-(14.97+33.941))))+(1-0.613)*_exp_((10.11+33.941-x[0])|_div_|17.76)*_sig_(0.2*(x[0]-(02.98+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.35)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [], [5, 6, 3, 2, 6, 2, 1, 0, 2, 5, 1, 2, 5, 0, 6, 6, 3, 1, 0, 5, 1, 1, 6, 7, 1, 0, 2, 9, 4, 1, 2, 3, 0]]",1.098463991849836,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 4, 1, 1, 6, 1, 2, 3, 5, 0, 33]",7,0.563*((1-0.262*(x[0]-33.941)|_div_|10.25)*(1-_sig_(0.2*(x[0]-(12.50+33.941))))+(1-0.663)*_exp_((10.51+33.941-x[0])|_div_|16.71)*_sig_(0.2*(x[0]-(02.94+33.941))))|_div_|(1+_exp_((33.941-x[0])|_div_|12.30)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
