,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
0,"[[0], [0], [0], [0], [0, 4, 4, 0, 4, 4], [], [], [], [3, 0], [], [0, 0], [0, 0], [], [], [], [3, 2, 0, 0, 5, 4, 1, 3], [], [], [], [0, 0], [], []]",4.26810870535909,6,cte[3]|_div_|cte[2]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[0]))))+cte[5]+cte[4]*_sig_(0.2*(x[0]-(cte[1]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
1,"[[0], [0], [0], [0], [0, 4, 4, 1, 4, 4], [], [], [], [3, 2], [], [0, 0], [0, 0], [], [], [], [0, 2, 5, 1, 0, 2, 0, 2], [], [], [], [0, 0], [], []]",4.725833976434136,6,cte[0]|_div_|cte[2]*(1-_sig_(0.2*(x[0]-(cte[5]+cte[1]))))+(cte[0]*cte[2])*_sig_(0.2*(x[0]-(cte[0]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0]"
2,"[[0], [0], [0], [0], [0, 4, 4, 2, 5], [0], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [0, 2, 0, 5, 4, 1], [], [], [], [0, 0], [], []]",5.410526073033789,6,cte[0]|_div_|cte[2]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[5]))))+_exp_(x[0])*_sig_(0.2*(x[0]-(cte[4]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 5, 1, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
3,"[[0], [0], [0], [0], [0, 4, 5, 2, 4], [0], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [0, 0, 0, 5, 5, 4], [], [], [], [0, 0], [], []]",5.466902817100701,6,cte[0]|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[0]))))+_exp_(cte[5])*_sig_(0.2*(x[0]-(cte[5]+cte[4]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 5, 1, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
4,"[[0], [0], [0], [0], [0, 4, 5, 4], [], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [3, 2, 1, 1, 2, 4], [], [], [], [0, 0], [], []]",11.023734156385457,6,cte[3]|_div_|x[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[1]))))+cte[1]*_sig_(0.2*(x[0]-(cte[2]+cte[4]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
5,"[[0], [0], [0], [0], [4, 4], [], [], [], [], [], [0, 0], [0, 0], [], [], [], [0, 2, 0, 0, 0, 1], [], [], [], [0, 0], [], []]",12.114502609641303,5,cte[0]*(1-_sig_(0.2*(x[0]-(cte[2]+cte[0]))))+cte[0]*_sig_(0.2*(x[0]-(cte[0]+cte[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
6,"[[0], [0], [0], [0], [3, 4, 3, 4], [], [], [], [3, 2], [], [0, 0], [0, 0, 0, 0], [], [], [], [1, 5, 0, 4, 4, 0], [], [], [], [0, 0], [], []]",13.026559344689053,6,x[0]|_div_|cte[1]*(1-_sig_(0.2*(x[0]-(cte[5]+cte[0]))))+x[0]*cte[4]*_sig_(0.2*(x[0]-(cte[4]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 2, 0, 2, 4, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
7,"[[0], [0], [0], [0], [0, 5, 5, 0, 4, 5], [], [], [], [1, 1], [], [0, 0], [0, 0, 0, 0, 0], [], [], [], [0, 2, 0, 0, 2], [], [], [], [0, 0], [], []]",13.346507303696184,6,x[0]-x[0]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[2]))))+cte[0]-x[0]*_sig_(0.2*(x[0]-(cte[0]+cte[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 0, 0, 0, 2, 0, 2, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0]"
8,"[[0], [0], [0], [0], [0, 5, 4, 1, 4, 4], [], [], [], [3, 2], [], [0, 0], [0, 0, 0], [], [], [], [1, 0, 0, 2, 1, 4, 3], [], [], [], [0, 0], [], []]",13.424697875745562,6,x[0]|_div_|cte[1]*(1-_sig_(0.2*(x[0]-(cte[0]+cte[0]))))+(cte[2]*cte[1])*_sig_(0.2*(x[0]-(cte[4]+cte[3]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 6, 0, 0, 0, 2, 0, 2, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0]"
9,"[[0], [0], [0], [0], [1, 5, 4, 4], [], [], [], [3], [], [0, 0], [0, 0, 0], [], [], [], [1, 4, 0, 0, 4, 0], [], [], [], [0, 0], [], []]",18.28224231693624,6,(x[0]|_div_|cte[1])*(1-_sig_(0.2*(x[0]-(cte[4]+cte[0]))))+cte[0]*_sig_(0.2*(x[0]-(cte[4]+cte[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 1, 1, 4, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0]"
