,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 1, 4, 9, 1, 3, 4, 0, 0, 2, 9, 8, 1, 6, 4, 1, 4, 3, 3, 6, 4, 7, 2, 7, 1, 3, 3, 1, 8, 1, 5, 0, 0, 6, 2, 0, 2, 1, 0, 8, 3, 5, 1]]",20.46747341296141,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.914*((1-0.913*(x[0]-34.0)|_div_|02.98)*(1-_sig_(0.2*(x[0]-(16.41+34.3))))+(1-0.364)*_exp_((72.71+33.3-x[0])|_div_|18.15)*_sig_(0.2*(x[0]-(00.62+30.2))))|_div_|(1+_exp_((31.0-x[0])|_div_|83.51)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 2, 0, 5, 0, 8, 0, 6, 0, 1, 6, 1, 1, 9, 4, 0, 4, 2, 3, 0, 4, 7, 3, 7, 1, 3, 0, 1, 8, 1, 5, 0, 0, 8, 9, 0, 7, 2, 0, 8, 3, 5, 1]]",21.836850475879103,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.920*((1-0.508*(x[0]-30.6)|_div_|01.61)*(1-_sig_(0.2*(x[0]-(19.40+34.2))))+(1-0.304)*_exp_((73.71+33.0-x[0])|_div_|18.15)*_sig_(0.2*(x[0]-(00.89+30.7))))|_div_|(1+_exp_((32.0-x[0])|_div_|83.51)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 1, 9, 5, 1, 1, 0, 6, 0, 1, 7, 9, 1, 9, 4, 3, 9, 0, 1, 5, 5, 7, 2, 5, 7, 3, 0, 1, 8, 8, 8, 0, 0, 2, 6, 0, 5, 7, 3, 8, 2, 6, 8]]",22.93113081959604,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.919*((1-0.511*(x[0]-30.6)|_div_|01.79)*(1-_sig_(0.2*(x[0]-(19.43+39.0))))+(1-0.155)*_exp_((72.57+33.0-x[0])|_div_|18.88)*_sig_(0.2*(x[0]-(00.26+30.5))))|_div_|(1+_exp_((37.3-x[0])|_div_|82.68)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 2, 0, 3, 9, 8, 0, 6, 0, 1, 4, 1, 1, 9, 4, 0, 4, 2, 3, 0, 4, 7, 3, 7, 1, 3, 0, 1, 8, 1, 0, 0, 0, 8, 9, 0, 7, 7, 0, 8, 3, 5, 1]]",23.394556040512814,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.920*((1-0.398*(x[0]-30.6)|_div_|01.41)*(1-_sig_(0.2*(x[0]-(19.40+34.2))))+(1-0.304)*_exp_((73.71+33.0-x[0])|_div_|18.10)*_sig_(0.2*(x[0]-(00.89+30.7))))|_div_|(1+_exp_((37.0-x[0])|_div_|83.51)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 8, 9, 5, 4, 1, 0, 6, 0, 1, 9, 9, 1, 1, 4, 0, 9, 0, 1, 1, 5, 7, 0, 0, 7, 3, 0, 1, 8, 2, 3, 0, 0, 8, 6, 0, 7, 7, 3, 8, 8, 4, 8]]",24.69691446145854,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.989*((1-0.541*(x[0]-30.6)|_div_|01.99)*(1-_sig_(0.2*(x[0]-(11.40+39.0))))+(1-0.115)*_exp_((70.07+33.0-x[0])|_div_|18.23)*_sig_(0.2*(x[0]-(00.86+30.7))))|_div_|(1+_exp_((37.3-x[0])|_div_|88.48)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 2, 9, 9, 1, 1, 0, 6, 0, 1, 0, 5, 1, 6, 4, 0, 8, 0, 0, 2, 3, 7, 2, 1, 0, 3, 0, 1, 8, 1, 8, 0, 0, 6, 0, 0, 7, 4, 9, 1, 6, 4, 6]]",25.82897824740223,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.929*((1-0.911*(x[0]-30.6)|_div_|01.05)*(1-_sig_(0.2*(x[0]-(16.40+38.0))))+(1-0.023)*_exp_((72.10+33.0-x[0])|_div_|18.18)*_sig_(0.2*(x[0]-(00.60+30.7))))|_div_|(1+_exp_((34.9-x[0])|_div_|16.46)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 1, 9, 5, 1, 1, 0, 6, 0, 1, 7, 9, 1, 9, 4, 0, 9, 0, 1, 1, 5, 7, 2, 7, 7, 3, 0, 1, 8, 1, 8, 0, 0, 8, 6, 0, 7, 7, 3, 8, 5, 4, 8]]",27.129041634270056,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.919*((1-0.511*(x[0]-30.6)|_div_|01.79)*(1-_sig_(0.2*(x[0]-(19.40+39.0))))+(1-0.115)*_exp_((72.77+33.0-x[0])|_div_|18.18)*_sig_(0.2*(x[0]-(00.86+30.7))))|_div_|(1+_exp_((37.3-x[0])|_div_|85.48)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 5, 9, 5, 0, 0, 9, 6, 0, 0, 9, 9, 1, 9, 4, 0, 8, 0, 1, 0, 5, 7, 2, 7, 7, 3, 0, 1, 8, 1, 6, 0, 7, 8, 7, 0, 7, 7, 3, 6, 4, 4, 7]]",27.238824747253947,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.959*((1-0.500*(x[0]-39.6)|_div_|00.99)*(1-_sig_(0.2*(x[0]-(19.40+38.0))))+(1-0.105)*_exp_((72.77+33.0-x[0])|_div_|18.16)*_sig_(0.2*(x[0]-(07.87+30.7))))|_div_|(1+_exp_((37.3-x[0])|_div_|64.47)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 5, 1, 5, 0, 2, 5, 6, 0, 0, 8, 9, 1, 6, 8, 2, 4, 4, 1, 1, 5, 6, 5, 6, 0, 3, 3, 1, 6, 1, 8, 0, 4, 5, 7, 0, 5, 8, 3, 8, 5, 3, 8]]",27.393984371305276,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.951*((1-0.502*(x[0]-35.6)|_div_|00.89)*(1-_sig_(0.2*(x[0]-(16.82+34.4))))+(1-0.115)*_exp_((65.60+33.3-x[0])|_div_|16.18)*_sig_(0.2*(x[0]-(04.57+30.5))))|_div_|(1+_exp_((38.3-x[0])|_div_|85.38)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0], [0], [0], [0, 0, 0, 0], [0, 0], [], [0, 0, 0, 0, 0], [], [0, 0, 0, 0], [0], [0], [0, 0, 0, 0, 0, 0], [0], [0, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [9, 9, 4, 5, 0, 0, 9, 6, 0, 3, 6, 8, 1, 9, 0, 9, 3, 0, 4, 1, 5, 7, 2, 8, 7, 3, 0, 1, 7, 7, 7, 0, 0, 9, 0, 0, 3, 7, 9, 8, 7, 2, 9]]",27.72939575192508,"[1, 1, 1, 1, 2, 1, 1, 4, 2, 0, 5, 0, 4, 1, 1, 6, 1, 2, 3, 5, 5, 43]",7,0.994*((1-0.500*(x[0]-39.6)|_div_|03.68)*(1-_sig_(0.2*(x[0]-(19.09+33.0))))+(1-0.415)*_exp_((72.87+33.0-x[0])|_div_|17.77)*_sig_(0.2*(x[0]-(00.90+30.3))))|_div_|(1+_exp_((37.9-x[0])|_div_|87.29)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
