,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0], [0, 0, 0], [0, 1, 4, 3, 6, 5, 1, 6, 8, 8, 7, 7, 8, 5, 7, 0, 3, 2]]",0.13140954059209198,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.014+(((_sig_(0.365*(x[0]-16.88))))|_div_|(((_exp_((x[0]-77.85)|_div_|70.32)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 1, 0, 0, 1, 2, 1, 0, 0], [3, 0, 2, 3], [2, 1, 1], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 0, 0, 3, 0, 9, 1, 9, 3, 4, 8, 7, 8, 9, 2, 3, 9, 5, 4, 4, 2, 6, 9, 0, 5, 5, 4, 5, 0, 9, 5, 8, 1]]",0.13362354129087717,"[1, 7, 3, 3, 0, 6, 2, 30]",8,0.000+(((_sig_(0.309*(x[0]-19.34))))|_div_|((((_exp_((x[0]-87.89)|_div_|23.95)))+(44.26))*((_exp_((x[0]-90.55)|_div_|45.09))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0], [0, 0], [0, 1, 4, 3, 6, 5, 1, 5, 8, 5, 6, 7, 8, 5, 7, 4, 9, 0]]",0.14844936569433417,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.014+(((_sig_(0.365*(x[0]-15.85))))|_div_|(((_exp_((x[0]-67.85)|_div_|74.90)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1], [0], [0, 0, 0], [0, 0], [0, 1, 5, 3, 7, 0, 1, 4, 8, 8, 7, 7, 6, 5, 7, 0, 3, 2]]",0.15027648192064955,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.015+(((_sig_(0.370*(x[0]-14.88))))|_div_|(((_exp_((x[0]-77.65)|_div_|70.32)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 0, 3, 0, 1, 0, 0, 2, 1, 1, 2], [3, 0, 1, 3, 3], [2, 2, 0, 1], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 3, 3, 4, 6, 8, 1, 8, 3, 8, 8, 7, 8, 9, 7, 4, 9, 8, 9, 1, 6, 5, 0, 8, 1, 3, 1, 0, 9, 1, 9, 5, 3]]",0.15084005664221858,"[1, 12, 5, 4, 1, 6, 3, 33]",12,0.033+(((_sig_(0.468*(x[0]-18.38))))|_div_|((x[0])+(((_sig_(0.878*(x[0]-97.49))))-(((89.16)|_div_|((_exp_((_exp_((x[0]-50.81)|_div_|31.09))))))|_div_|(19.53))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 1, 0, 3, 0, 1, 0, 3, 2, 1, 1, 2], [3, 0, 1, 3, 3], [2, 2, 0, 2, 0, 0, 2, 0, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 2, 5, 4, 0, 0, 1, 5, 1, 8, 8, 1, 9, 5, 7, 2, 9, 1, 4, 7, 9, 3, 2, 9, 1, 2, 9, 0, 4, 9, 3, 0]]",0.15127551489550234,"[1, 9, 4, 2, 2, 3, 3, 21]",8,0.025+(((_sig_(0.400*(x[0]-15.18))))|_div_|((x[0])+(((_sig_(0.819*(x[0]-57.29))))-((x[0])|_div_|(14.79))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1], [0], [0, 0, 0], [0, 0], [0, 1, 4, 3, 6, 5, 1, 4, 9, 5, 6, 7, 8, 9, 7, 4, 9, 0]]",0.15193511406611876,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.014+(((_sig_(0.365*(x[0]-14.95))))|_div_|(((_exp_((x[0]-67.89)|_div_|74.90)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 1, 3, 1, 3, 2], [3, 0, 2, 3], [2], [0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 3, 0, 3, 2, 2, 1, 5, 6, 1, 8, 2, 3, 9, 7, 8, 9, 1, 4, 3, 9, 3, 4, 8, 5, 8]]",0.15222794784895072,"[1, 3, 1, 1, 1, 1, 2, 10]",6,0.030+(((_sig_(0.322*(x[0]-15.61))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 3, 1, 3, 2], [3, 0, 2, 1, 3, 2, 1, 2], [2, 2, 0, 2, 0, 0, 2, 0, 0, 1], [0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 2, 9, 3, 2, 7, 1, 5, 3, 2, 8, 7, 8, 9, 2, 4, 9, 1, 4, 0, 3, 3, 9, 0, 5]]",0.1523197136991098,"[1, 3, 1, 1, 1, 1, 2, 10]",6,0.029+(((_sig_(0.327*(x[0]-15.32))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 3, 2, 1, 2, 1, 0, 0], [3, 3, 1, 3, 3], [2, 2, 0, 2, 0, 0, 2, 0, 0, 1], [0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 2, 9, 3, 6, 6, 1, 4, 0, 8, 8, 7, 8, 9, 2, 4, 9, 1, 4, 0, 3, 3, 9, 0, 5]]",0.15232617740712592,"[1, 3, 1, 1, 1, 1, 2, 10]",6,0.029+(((_sig_(0.366*(x[0]-14.08))))|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
