,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 1, 0, 1, 2, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0, 0], [0, 0, 0], [0, 1, 9, 3, 0, 6, 1, 6, 8, 2, 6, 7, 1, 4, 3, 0, 3, 3, 4, 8, 8, 3]]",0.09238142972072026,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.019+(((_sig_(0.306*(x[0]-16.82))))|_div_|(((_exp_((x[0]-67.14)|_div_|30.33)))*(48.83))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 1, 0, 2, 1, 2, 2, 0, 0], [3, 2, 1], [2, 1, 1, 2], [0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 2, 3, 2, 6, 5, 1, 6, 2, 5, 6, 7, 8, 5, 7, 5, 5, 6, 3, 1, 8, 1, 9, 8, 3, 8, 2, 4, 4, 4]]",0.09277644393770024,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.023+(((_sig_(0.265*(x[0]-16.25))))|_div_|((67.85)*((_exp_((x[0]-75.56)|_div_|31.81))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 1, 0, 0, 1, 2, 1, 0, 0], [3, 0, 2, 3], [2, 1, 1], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0], [0, 0, 0, 1, 8, 9, 1, 8, 3, 5, 8, 4, 8, 9, 2, 3, 9, 5, 4, 4, 2, 6, 9, 0, 7, 5, 4, 1, 4, 9, 5, 8, 1]]",0.09333810945413522,"[1, 7, 3, 3, 0, 6, 2, 30]",8,0.000+(((_sig_(0.189*(x[0]-18.35))))|_div_|((((_exp_((x[0]-84.89)|_div_|23.95)))+(44.26))*((_exp_((x[0]-90.75)|_div_|41.49))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 1, 0, 1, 2, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 1, 1, 1, 2, 4, 1, 8, 8, 8, 8, 0, 2, 8, 3, 0, 6, 7, 6, 9, 0, 5]]",0.09522193138644068,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.011+(((_sig_(0.124*(x[0]-18.88))))|_div_|(((_exp_((x[0]-80.28)|_div_|30.67)))*(69.05))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0], [0, 0, 0], [0, 1, 9, 3, 2, 6, 2, 1, 8, 1, 9, 5, 2, 4, 7, 0, 8, 7]]",0.09750625102991946,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.019+(((_sig_(0.326*(x[0]-21.81))))|_div_|(((_exp_((x[0]-95.24)|_div_|70.87)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 1, 2, 3, 0, 1, 2, 1, 8, 1, 9, 9, 1, 1, 7, 8, 3, 7]]",0.10205149687783889,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.012+(((_sig_(0.301*(x[0]-21.81))))|_div_|(((_exp_((x[0]-99.11)|_div_|78.37)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0, 0], [0, 0, 0], [0, 1, 2, 3, 0, 6, 2, 1, 3, 1, 9, 7, 1, 4, 7, 7, 3, 1]]",0.10255384594142405,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.012+(((_sig_(0.306*(x[0]-21.31))))|_div_|(((_exp_((x[0]-97.14)|_div_|77.31)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 1, 0, 0, 1, 2, 1, 0, 0], [3, 0, 2, 3], [2, 1, 1], [0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 1, 8, 6, 1, 0, 4, 0, 8, 9, 8, 9, 2, 1, 9, 5, 6, 4, 0, 9, 9, 7, 7, 5, 4, 1, 4, 9, 5, 8, 1]]",0.1030450213094863,"[1, 7, 3, 3, 0, 6, 2, 30]",8,0.000+(((_sig_(0.186*(x[0]-10.40))))|_div_|((((_exp_((x[0]-89.89)|_div_|21.95)))+(64.09))*((_exp_((x[0]-97.75)|_div_|41.49))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 0, 2, 1, 2, 2, 0, 0], [3, 2, 2], [2, 1, 1, 2], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 2, 4, 3, 6, 5, 1, 5, 2, 5, 6, 7, 8, 5, 7, 4, 9, 0, 3, 3, 8, 5, 9, 8, 3, 8, 2, 4, 4, 4]]",0.104682529264915,"[1, 5, 2, 2, 0, 4, 2, 22]",7,0.024+(((_sig_(0.365*(x[0]-15.25))))|_div_|((67.85)*((_exp_((x[0]-74.90)|_div_|33.85))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 0, 1, 3, 2], [3, 2], [2, 1, 1, 2], [0], [0, 0, 0], [0, 0, 0], [0, 2, 1, 3, 4, 0, 1, 8, 8, 4, 7, 3, 2, 7, 7, 2, 7, 9]]",0.10573378144003116,"[1, 5, 2, 2, 1, 3, 2, 18]",7,0.021+(((_sig_(0.340*(x[0]-18.84))))|_div_|(((_exp_((x[0]-73.27)|_div_|72.79)))*(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
