,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
132,"[[0], [2], [], [], [], [0], [0], [7, 1, 0, 0, 9, 2, 2]]",93.74656789138507,4,0.710+(09.22),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
133,"[[0], [2], [], [], [], [0], [0], [8, 9, 5, 0, 9, 5, 9]]",99.01174463320066,4,0.895+(09.59),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
134,"[[0], [2], [], [], [], [0], [0], [5, 1, 1, 1, 0, 1, 5]]",100.68142264260293,4,0.511+(10.15),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
135,"[[0], [2], [], [], [], [0], [0], [1, 2, 8, 1, 0, 7, 1]]",102.36058761006734,4,0.128+(10.71),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
136,"[[0], [0, 0, 2, 2, 2], [1, 0], [], [], [0, 0, 0], [0], [2, 5, 5, 8, 7, 7, 6, 9, 9, 3, 2, 2, 2, 9, 9]]",110.3959156361299,6,0.255+(((87.76)-(99.32))+(22.99)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 5, 2, 0, 0, 3, 1, 15]"
137,"[[0], [2], [], [], [], [0], [0], [8, 2, 7, 1, 1, 0, 2]]",111.93277916681262,4,0.827+(11.02),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
138,"[[0], [1], [], [1], [], [0, 0], [0], [0, 0, 6, 5, 0, 6, 8, 1, 2, 0, 1]]",113.6587857467644,5,0.006+((_exp_((x[0]-50.68)|_div_|12.01))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
139,"[[0], [2], [], [], [], [0], [0], [4, 5, 6, 1, 1, 6, 4]]",114.29499551325958,4,0.456+(11.64),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
140,"[[0], [2], [], [], [], [0], [0], [7, 3, 2, 1, 1, 4, 9]]",115.49033398439937,4,0.732+(11.49),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
141,"[[0], [2], [], [], [], [0], [0], [5, 7, 4, 1, 1, 7, 0]]",115.98364828900402,4,0.574+(11.70),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
142,"[[0], [2], [], [], [], [0], [0], [0, 1, 0, 1, 2, 3, 0]]",116.32517358182734,4,0.010+(12.30),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
