,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 1, 0, 1, 1, 0], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 6, 1, 8, 2, 3, 4, 7, 5, 1, 5, 1, 0, 0, 9, 9, 5]]",0.0014250831610153152,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.026+(((_sig_(0.182*(x[0]-34.75))))|_div_|((_exp_((x[0]-15.10)|_div_|09.95)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0, 1, 1, 2, 3, 1, 1, 3, 1, 3, 2], [3, 1, 0, 1, 1, 0], [3, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 6, 1, 8, 3, 3, 5, 6, 2, 1, 5, 6, 1, 0, 9, 9, 5]]",0.001460535961406109,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.026+(((_sig_(0.183*(x[0]-35.62))))|_div_|((_exp_((x[0]-15.61)|_div_|09.95)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0, 1, 1, 2, 3, 1, 1, 3, 1, 3, 2], [3, 1, 0, 1, 1, 0], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0], [0, 2, 6, 1, 8, 1, 3, 4, 6, 5, 1, 5, 1, 0, 0, 9, 9, 3]]",0.0014671387239950974,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.026+(((_sig_(0.181*(x[0]-34.65))))|_div_|((_exp_((x[0]-15.10)|_div_|09.93)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 1, 0, 1, 1, 0], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 6, 1, 8, 1, 3, 4, 6, 0, 1, 5, 1, 0, 0, 9, 9, 5]]",0.001495588536019099,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.026+(((_sig_(0.181*(x[0]-34.60))))|_div_|((_exp_((x[0]-15.10)|_div_|09.95)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 2, 0, 1, 1, 0], [3, 1], [0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 3, 2, 1, 9, 9, 3, 5, 6, 8, 1, 8, 1, 2, 0, 8, 2, 6]]",0.0026553019681641635,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.032+(((_sig_(0.199*(x[0]-35.68))))|_div_|((_exp_((x[0]-18.12)|_div_|08.26)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 2, 0, 1, 1, 0], [3, 2, 0, 3], [0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 3, 2, 1, 9, 9, 3, 5, 6, 5, 1, 8, 2, 2, 0, 8, 2, 7]]",0.002655351389855499,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.032+(((_sig_(0.199*(x[0]-35.65))))|_div_|((_exp_((x[0]-18.22)|_div_|08.27)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0, 1, 1, 2, 1, 1, 2, 3, 1, 3, 2], [3, 1, 2, 1, 2], [3, 2, 0], [0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 3, 2, 1, 9, 9, 3, 5, 6, 5, 1, 8, 4, 8, 0, 8, 2, 7]]",0.002716949035077571,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.032+(((_sig_(0.199*(x[0]-35.65))))|_div_|((_exp_((x[0]-18.48)|_div_|08.27)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0, 1, 1, 3, 1], [3, 2, 0, 1, 1, 0], [3, 1, 0], [0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 3, 2, 1, 9, 9, 3, 5, 6, 6, 1, 8, 2, 7, 0, 8, 5, 7]]",0.0027509346297066375,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.032+(((_sig_(0.199*(x[0]-35.66))))|_div_|((_exp_((x[0]-18.27)|_div_|08.57)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0, 1, 1, 0, 1, 1, 1, 3, 1, 3, 2], [3, 1, 2, 1, 2], [3, 1, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 3, 1, 2, 1, 1, 3, 4, 1, 8, 1, 7, 9, 1, 0, 7, 8, 2]]",0.0030309215725785395,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.031+(((_sig_(0.211*(x[0]-34.18))))|_div_|((_exp_((x[0]-17.91)|_div_|07.82)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0, 1, 1, 2, 1, 1, 2, 3, 1, 3, 2], [3, 1, 2, 1, 2], [3, 2, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0], [0, 3, 1, 2, 3, 1, 3, 3, 6, 8, 1, 7, 2, 1, 0, 7, 8, 8]]",0.00315564551407227,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.031+(((_sig_(0.231*(x[0]-33.68))))|_div_|((_exp_((x[0]-17.21)|_div_|07.88)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
10,"[[0], [0, 1, 1, 1, 3, 1, 1, 3, 1, 3, 2], [3, 0], [3, 2, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 2, 0, 1, 9, 8, 3, 5, 6, 0, 1, 7, 0, 1, 0, 9, 5, 2]]",0.003401096284850823,"[1, 3, 1, 2, 0, 3, 2, 18]",6,0.020+(((_sig_(0.198*(x[0]-35.60))))|_div_|((_exp_((x[0]-17.01)|_div_|09.52)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
