   0	3.188784e-02	inf	nan
   1	3.188784e-02	inf	nan
   2	3.188784e-02	inf	nan
   3	3.188784e-02	inf	nan
   4	3.188784e-02	inf	nan
   5	2.894485e-02	inf	nan
   6	2.291144e-02	inf	nan
   7	2.291144e-02	inf	nan
   8	1.585670e-02	inf	nan
   9	1.585670e-02	inf	nan
  10	1.322367e-02	inf	nan
  11	1.322367e-02	inf	nan
  12	1.322367e-02	inf	nan
  13	1.322367e-02	inf	nan
  14	1.322367e-02	inf	nan
  15	1.147787e-02	inf	nan
  16	1.147787e-02	inf	nan
  17	1.147787e-02	inf	nan
  18	1.147787e-02	inf	nan
  19	1.147787e-02	inf	nan
  20	1.147787e-02	inf	nan
  21	1.147787e-02	inf	nan
  22	1.147787e-02	inf	nan
  23	1.147787e-02	inf	nan
  24	1.147787e-02	inf	nan
  25	1.138077e-02	inf	nan
  26	1.138077e-02	inf	nan
  27	1.138077e-02	inf	nan
  28	1.138077e-02	inf	nan
  29	1.138077e-02	inf	nan
  30	1.138077e-02	inf	nan
  31	1.138077e-02	inf	nan
  32	1.138077e-02	inf	nan
  33	1.138077e-02	inf	nan
  34	1.138077e-02	inf	nan
  35	1.138077e-02	inf	nan
  36	1.138077e-02	inf	nan
  37	1.138077e-02	inf	nan
  38	1.138077e-02	inf	nan
  39	1.137537e-02	inf	nan
  40	1.137537e-02	inf	nan
  41	1.137537e-02	inf	nan
  42	nan	nan	nan
  43	1.137537e-02	inf	nan
  44	1.137537e-02	inf	nan
  45	7.630360e-03	inf	nan
  46	nan	nan	nan
  47	7.630360e-03	inf	nan
  48	7.630360e-03	inf	nan
  49	7.630360e-03	inf	nan
  50	7.630360e-03	inf	nan
  51	7.630360e-03	inf	nan
  52	7.630360e-03	inf	nan
  53	7.630360e-03	inf	nan
  54	7.630360e-03	inf	nan
  55	7.630360e-03	inf	nan
  56	7.630360e-03	inf	nan
  57	7.630360e-03	inf	nan
  58	7.630360e-03	inf	nan
  59	7.630360e-03	inf	nan
  60	7.630360e-03	inf	nan
  61	7.630360e-03	inf	nan
  62	7.630360e-03	inf	nan
  63	7.630360e-03	inf	nan
  64	7.630360e-03	inf	nan
  65	7.630360e-03	inf	nan
  66	7.630360e-03	inf	nan
  67	7.630360e-03	inf	nan
  68	7.630360e-03	inf	nan
  69	7.630360e-03	inf	nan
  70	7.630360e-03	inf	nan
  71	7.630360e-03	inf	nan
  72	7.630360e-03	inf	nan
  73	7.630360e-03	inf	nan
  74	7.630360e-03	inf	nan
  75	7.630360e-03	inf	nan
  76	7.630360e-03	inf	nan
  77	7.630360e-03	inf	nan
  78	7.630360e-03	inf	nan
  79	7.630360e-03	inf	nan
  80	7.630360e-03	inf	nan
  81	7.630360e-03	inf	nan
  82	7.630360e-03	inf	nan
  83	7.630360e-03	inf	nan
  84	7.630360e-03	inf	nan
  85	7.630360e-03	inf	nan
  86	7.630360e-03	inf	nan
  87	7.630360e-03	inf	nan
  88	7.630360e-03	inf	nan
  89	7.630360e-03	inf	nan
  90	7.630360e-03	inf	nan
  91	7.630360e-03	inf	nan
  92	7.630360e-03	inf	nan
  93	7.630360e-03	inf	nan
  94	7.630360e-03	inf	nan
  95	7.630360e-03	inf	nan
  96	7.630360e-03	inf	nan
  97	7.630360e-03	inf	nan
  98	7.630360e-03	inf	nan
  99	7.630360e-03	inf	nan
 100	7.630360e-03	inf	nan
 101	7.630360e-03	inf	nan
 102	7.630360e-03	inf	nan
 103	7.630360e-03	inf	nan
 104	7.630360e-03	inf	nan
 105	7.630360e-03	inf	nan
 106	7.630360e-03	inf	nan
 107	7.630360e-03	inf	nan
 108	7.630360e-03	inf	nan
 109	7.630360e-03	inf	nan
 110	7.630360e-03	inf	nan
 111	7.630360e-03	inf	nan
 112	7.630360e-03	inf	nan
 113	7.630360e-03	inf	nan
 114	7.630360e-03	inf	nan
 115	7.630360e-03	inf	nan
 116	7.630360e-03	inf	nan
 117	7.630360e-03	inf	nan
 118	7.630360e-03	inf	nan
 119	7.630360e-03	inf	nan
 120	7.630360e-03	inf	nan
 121	7.630360e-03	inf	nan
 122	7.630360e-03	inf	nan
 123	7.630360e-03	inf	nan
 124	7.630360e-03	inf	nan
 125	7.630360e-03	inf	nan
 126	7.630360e-03	inf	nan
 127	7.630360e-03	inf	nan
 128	7.630360e-03	inf	nan
 129	7.630360e-03	inf	nan
 130	7.630360e-03	inf	nan
 131	7.630360e-03	inf	nan
 132	7.630360e-03	inf	nan
 133	7.630360e-03	inf	nan
 134	7.630360e-03	inf	nan
 135	7.630360e-03	inf	nan
 136	7.630360e-03	inf	nan
 137	6.454728e-03	inf	nan
 138	6.454728e-03	inf	nan
 139	6.454728e-03	inf	nan
 140	6.454728e-03	inf	nan
 141	6.454728e-03	inf	nan
 142	6.454728e-03	inf	nan
 143	6.454728e-03	inf	nan
 144	6.454728e-03	inf	nan
 145	nan	nan	nan
 146	6.454728e-03	inf	nan
 147	6.454728e-03	inf	nan
 148	6.454728e-03	inf	nan
 149	6.454728e-03	inf	nan
 150	6.454728e-03	inf	nan
 151	6.454728e-03	inf	nan
 152	6.454728e-03	inf	nan
 153	6.454728e-03	inf	nan
 154	6.454728e-03	inf	nan
 155	6.454728e-03	inf	nan
 156	6.454728e-03	inf	nan
 157	6.454728e-03	inf	nan
 158	6.454728e-03	inf	nan
 159	6.454728e-03	inf	nan
 160	6.454728e-03	inf	nan
 161	6.454728e-03	inf	nan
 162	6.454728e-03	inf	nan
 163	6.454728e-03	inf	nan
 164	6.454728e-03	inf	nan
 165	6.454728e-03	inf	nan
 166	6.454728e-03	inf	nan
 167	6.454728e-03	inf	nan
 168	6.454728e-03	inf	nan
 169	6.454728e-03	inf	nan
 170	6.454728e-03	inf	nan
 171	6.454728e-03	inf	nan
 172	6.454728e-03	inf	nan
 173	6.454728e-03	inf	nan
 174	6.454728e-03	inf	nan
 175	6.454728e-03	inf	nan
 176	6.454728e-03	inf	nan
 177	6.454728e-03	inf	nan
 178	6.454728e-03	inf	nan
 179	6.454728e-03	inf	nan
 180	6.454728e-03	inf	nan
 181	5.561655e-03	inf	nan
 182	5.561655e-03	inf	nan
 183	5.561655e-03	inf	nan
 184	5.561655e-03	inf	nan
 185	nan	nan	nan
 186	5.561655e-03	inf	nan
 187	5.561655e-03	inf	nan
 188	5.561655e-03	inf	nan
 189	5.561655e-03	inf	nan
 190	5.561655e-03	inf	nan
 191	5.561655e-03	inf	nan
 192	5.561655e-03	inf	nan
 193	5.561655e-03	inf	nan
 194	5.561655e-03	inf	nan
 195	5.561655e-03	inf	nan
 196	5.561655e-03	inf	nan
 197	5.561655e-03	inf	nan
 198	5.561655e-03	inf	nan
 199	5.561655e-03	inf	nan
 200	5.561655e-03	inf	nan
 201	5.561655e-03	inf	nan
 202	5.561655e-03	inf	nan
 203	5.561655e-03	inf	nan
 204	5.561655e-03	inf	nan
 205	5.561655e-03	inf	nan
 206	5.561655e-03	inf	nan
 207	5.561655e-03	inf	nan
 208	5.561655e-03	inf	nan
 209	5.561655e-03	inf	nan
 210	5.561655e-03	inf	nan
 211	nan	nan	nan
 212	5.561655e-03	inf	nan
 213	5.561655e-03	inf	nan
 214	5.561655e-03	inf	nan
 215	5.561655e-03	inf	nan
 216	5.561655e-03	inf	nan
 217	5.561655e-03	inf	nan
 218	5.561655e-03	inf	nan
 219	5.561655e-03	inf	nan
 220	5.561655e-03	inf	nan
 221	5.561655e-03	inf	nan
 222	5.561655e-03	inf	nan
 223	5.561655e-03	inf	nan
 224	5.561655e-03	inf	nan
 225	5.561655e-03	inf	nan
 226	5.561655e-03	inf	nan
 227	5.561655e-03	inf	nan
 228	nan	nan	nan
 229	5.561655e-03	inf	nan
 230	nan	nan	nan
 231	5.561655e-03	inf	nan
 232	nan	nan	nan
 233	5.561655e-03	inf	nan
 234	5.561655e-03	inf	nan
 235	5.561655e-03	inf	nan
 236	5.561655e-03	inf	nan
 237	5.561655e-03	inf	nan
 238	5.561655e-03	inf	nan
 239	5.561655e-03	inf	nan
 240	nan	nan	nan
 241	5.561655e-03	inf	nan
 242	5.561655e-03	inf	nan
 243	5.561655e-03	inf	nan
 244	5.561655e-03	inf	nan
 245	5.561655e-03	inf	nan
 246	5.561655e-03	inf	nan
 247	5.561655e-03	inf	nan
 248	5.561655e-03	inf	nan
 249	nan	nan	nan
 250	5.561655e-03	inf	nan
 251	nan	nan	nan
 252	5.561655e-03	inf	nan
 253	5.561655e-03	inf	nan
 254	5.561655e-03	inf	nan
 255	5.561655e-03	inf	nan
 256	5.561655e-03	inf	nan
 257	5.561655e-03	inf	nan
 258	5.561655e-03	inf	nan
 259	5.561655e-03	inf	nan
 260	5.561655e-03	inf	nan
 261	5.561655e-03	inf	nan
 262	5.561655e-03	inf	nan
 263	5.561655e-03	inf	nan
 264	nan	nan	nan
 265	5.561655e-03	inf	nan
 266	5.561655e-03	inf	nan
 267	5.561655e-03	inf	nan
 268	5.561655e-03	inf	nan
 269	5.561655e-03	inf	nan
 270	5.561655e-03	inf	nan
 271	5.561655e-03	inf	nan
 272	nan	nan	nan
 273	5.561655e-03	inf	nan
 274	5.561655e-03	inf	nan
 275	5.561655e-03	inf	nan
 276	5.561655e-03	inf	nan
 277	5.561655e-03	inf	nan
 278	5.561655e-03	inf	nan
 279	5.561655e-03	inf	nan
 280	5.296633e-03	inf	nan
 281	5.296633e-03	inf	nan
 282	5.296633e-03	inf	nan
 283	5.296633e-03	inf	nan
 284	5.296633e-03	inf	nan
 285	nan	nan	nan
 286	4.128313e-03	inf	nan
 287	4.128313e-03	inf	nan
 288	nan	nan	nan
 289	4.128313e-03	inf	nan
 290	4.128313e-03	inf	nan
 291	4.128313e-03	inf	nan
 292	4.128313e-03	inf	nan
 293	4.128313e-03	inf	nan
 294	4.128313e-03	inf	nan
 295	4.128313e-03	inf	nan
 296	4.128313e-03	inf	nan
 297	4.128313e-03	inf	nan
 298	4.128313e-03	inf	nan
 299	4.128313e-03	inf	nan
 300	4.128313e-03	inf	nan
 301	4.128313e-03	inf	nan
 302	4.128313e-03	inf	nan
 303	4.128313e-03	inf	nan
 304	4.128313e-03	inf	nan
 305	4.128313e-03	inf	nan
 306	4.128313e-03	inf	nan
 307	4.128313e-03	inf	nan
 308	4.128313e-03	inf	nan
 309	4.128313e-03	inf	nan
 310	4.128313e-03	inf	nan
 311	4.128313e-03	inf	nan
 312	4.128313e-03	inf	nan
 313	4.128313e-03	inf	nan
 314	4.128313e-03	inf	nan
 315	4.128313e-03	inf	nan
 316	4.128313e-03	inf	nan
 317	4.128313e-03	inf	nan
 318	4.128313e-03	inf	nan
 319	4.128313e-03	inf	nan
 320	4.128313e-03	inf	nan
 321	4.128313e-03	inf	nan
 322	4.128313e-03	inf	nan
 323	4.128313e-03	inf	nan
 324	4.128313e-03	inf	nan
 325	nan	nan	nan
 326	4.128313e-03	inf	nan
 327	4.128313e-03	inf	nan
 328	nan	nan	nan
 329	4.128313e-03	inf	nan
 330	4.128313e-03	inf	nan
 331	4.128313e-03	inf	nan
 332	4.128313e-03	inf	nan
 333	4.128313e-03	inf	nan
 334	4.128313e-03	inf	nan
 335	4.128313e-03	inf	nan
 336	4.128313e-03	inf	nan
 337	4.128313e-03	inf	nan
 338	4.128313e-03	inf	nan
 339	3.401096e-03	inf	nan
 340	3.401096e-03	inf	nan
 341	nan	nan	nan
 342	3.401096e-03	inf	nan
 343	3.401096e-03	inf	nan
 344	3.401096e-03	inf	nan
 345	3.401096e-03	inf	nan
 346	3.401096e-03	inf	nan
 347	3.401096e-03	inf	nan
 348	3.401096e-03	inf	nan
 349	3.401096e-03	inf	nan
 350	3.401096e-03	inf	nan
 351	3.401096e-03	inf	nan
 352	3.401096e-03	inf	nan
 353	3.401096e-03	inf	nan
 354	3.401096e-03	inf	nan
 355	3.401096e-03	inf	nan
 356	3.401096e-03	inf	nan
 357	3.401096e-03	inf	nan
 358	3.401096e-03	inf	nan
 359	3.401096e-03	inf	nan
 360	3.401096e-03	inf	nan
 361	3.401096e-03	inf	nan
 362	3.401096e-03	inf	nan
 363	3.401096e-03	inf	nan
 364	3.401096e-03	inf	nan
 365	3.401096e-03	inf	nan
 366	3.401096e-03	inf	nan
 367	3.401096e-03	inf	nan
 368	3.401096e-03	inf	nan
 369	3.401096e-03	inf	nan
 370	3.401096e-03	inf	nan
 371	3.401096e-03	inf	nan
 372	3.401096e-03	inf	nan
 373	3.401096e-03	inf	nan
 374	3.401096e-03	inf	nan
 375	3.401096e-03	inf	nan
 376	3.401096e-03	inf	nan
 377	nan	nan	nan
 378	3.401096e-03	inf	nan
 379	3.155646e-03	inf	nan
 380	3.155646e-03	inf	nan
 381	3.155646e-03	inf	nan
 382	3.155646e-03	inf	nan
 383	nan	nan	nan
 384	3.155646e-03	inf	nan
 385	nan	nan	nan
 386	3.155646e-03	inf	nan
 387	3.155646e-03	inf	nan
 388	nan	nan	nan
 389	3.155646e-03	inf	nan
 390	3.155646e-03	inf	nan
 391	3.155646e-03	inf	nan
 392	3.155646e-03	inf	nan
 393	3.155646e-03	inf	nan
 394	3.155646e-03	inf	nan
 395	3.155646e-03	inf	nan
 396	3.155646e-03	inf	nan
 397	3.155646e-03	inf	nan
 398	nan	nan	nan
 399	3.155646e-03	inf	nan
 400	nan	nan	nan
 401	3.155646e-03	inf	nan
 402	3.155646e-03	inf	nan
 403	3.155646e-03	inf	nan
 404	3.155646e-03	inf	nan
 405	3.155646e-03	inf	nan
 406	3.155646e-03	inf	nan
 407	nan	nan	nan
 408	3.155646e-03	inf	nan
 409	nan	nan	nan
 410	3.155646e-03	inf	nan
 411	3.155646e-03	inf	nan
 412	3.155646e-03	inf	nan
 413	3.155646e-03	inf	nan
 414	3.155646e-03	inf	nan
 415	3.155646e-03	inf	nan
 416	3.155646e-03	inf	nan
 417	3.155646e-03	inf	nan
 418	3.155646e-03	inf	nan
 419	3.155646e-03	inf	nan
 420	3.155646e-03	inf	nan
 421	3.155646e-03	inf	nan
 422	3.155646e-03	inf	nan
 423	3.155646e-03	inf	nan
 424	3.155646e-03	inf	nan
 425	3.155646e-03	inf	nan
 426	3.155646e-03	inf	nan
 427	nan	nan	nan
 428	3.155646e-03	inf	nan
 429	3.155646e-03	inf	nan
 430	3.155646e-03	inf	nan
 431	nan	nan	nan
 432	3.155646e-03	inf	nan
 433	3.155646e-03	inf	nan
 434	nan	nan	nan
 435	1.460536e-03	inf	nan
 436	1.460536e-03	inf	nan
 437	1.460536e-03	inf	nan
 438	1.460536e-03	inf	nan
 439	1.460536e-03	inf	nan
 440	1.460536e-03	inf	nan
 441	1.460536e-03	inf	nan
 442	1.460536e-03	inf	nan
 443	1.460536e-03	inf	nan
 444	1.460536e-03	inf	nan
 445	1.460536e-03	inf	nan
 446	1.460536e-03	inf	nan
 447	1.460536e-03	inf	nan
 448	1.460536e-03	inf	nan
 449	1.460536e-03	inf	nan
 450	1.460536e-03	inf	nan
 451	1.460536e-03	inf	nan
 452	1.460536e-03	inf	nan
 453	1.460536e-03	inf	nan
 454	1.460536e-03	inf	nan
 455	1.460536e-03	inf	nan
 456	1.460536e-03	inf	nan
 457	1.460536e-03	inf	nan
 458	nan	nan	nan
 459	1.460536e-03	inf	nan
 460	1.460536e-03	inf	nan
 461	1.460536e-03	inf	nan
 462	nan	nan	nan
 463	1.460536e-03	inf	nan
 464	1.460536e-03	inf	nan
 465	1.460536e-03	inf	nan
 466	1.460536e-03	inf	nan
 467	1.460536e-03	inf	nan
 468	1.460536e-03	inf	nan
 469	1.460536e-03	inf	nan
 470	1.460536e-03	inf	nan
 471	1.460536e-03	inf	nan
 472	nan	nan	nan
 473	1.460536e-03	inf	nan
 474	1.425083e-03	inf	nan
 475	1.425083e-03	inf	nan
 476	1.425083e-03	inf	nan
 477	1.425083e-03	inf	nan
 478	1.425083e-03	inf	nan
