,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [0, 3, 3, 5, 2, 4, 2, 1, 3, 3, 4, 2, 1, 1], [], [0, 0, 0, 0, 0, 0], [2, 0, 3, 1, 0, 2], [1, 5, 5, 1, 7, 5, 9, 7, 4, 6, 3, 1]]",73.73266889632949,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.18*(1-0.666*(0.666-41.5)|_div_|13.416)|_div_|1+_exp_((25.1-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(40.076+57.5))))+_sig_(0.2*(x[0]-(18.975+39.7)))*33.941*(1-0.666)*_exp_((0.666+24.6-40.076)|_div_|18.975)|_div_|1+_exp_((43.1-33.941)|_div_|33.941),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 2, 5, 1, 2, 2, 1, 3, 3, 4, 2, 2, 5], [], [0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 2, 0], [9, 9, 7, 8, 7, 0, 5, 6, 8, 8, 1, 9]]",86.99736942477092,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(18.975-29.9)|_div_|13.416)|_div_|1+_exp_((37.8-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(18.975+37.0))))+_sig_(0.2*(x[0]-(18.975+35.6)))*33.941*(1-0.666)*_exp_((0.666+48.8-40.076)|_div_|18.975)|_div_|1+_exp_((21.9-x[0])|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 0, 1, 1, 4, 0, 5, 3, 2, 1, 2, 4, 2], [], [0, 0, 0, 0, 0, 0], [0, 1, 3, 3, 0, 2], [6, 6, 5, 1, 5, 4, 9, 0, 5, 0, 4, 7]]",91.9550349696801,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.18-26.6)|_div_|33.941)|_div_|1+_exp_((35.1-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(40.076+55.4))))+_sig_(0.2*(x[0]-(0.18+59.0)))*13.416*(1-0.666)*_exp_((18.975+25.0-33.941)|_div_|18.975)|_div_|1+_exp_((44.7-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 2, 5, 1, 2, 2, 1, 3, 3, 4, 2, 2, 5], [], [0, 0, 0, 0, 0, 0], [0, 1, 2, 1, 2, 0], [9, 9, 8, 8, 6, 0, 6, 6, 8, 7, 8, 8]]",100.96860167105355,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(18.975-29.9)|_div_|13.416)|_div_|1+_exp_((38.8-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(18.975+46.0))))+_sig_(0.2*(x[0]-(18.975+36.6)))*33.941*(1-0.666)*_exp_((0.666+48.7-40.076)|_div_|18.975)|_div_|1+_exp_((28.8-x[0])|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [4, 3, 1, 2, 1, 3, 5, 0, 0, 3, 3, 5, 0, 5], [], [0, 0, 0, 0, 0, 0], [1, 3, 2, 2, 3, 2], [5, 6, 4, 4, 1, 8, 0, 8, 5, 7, 0, 0]]",102.77063787649064,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,40.076*(1-0.666*(33.941-35.6)|_div_|18.975)|_div_|1+_exp_((54.4-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(0.666+41.8))))+_sig_(0.2*(x[0]-(13.416+40.8)))*0.18*(1-0.18)*_exp_((0.666+55.7-0.666)|_div_|13.416)|_div_|1+_exp_((40.0-0.18)|_div_|13.416),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 0, 3, 5, 2, 2, 5, 1, 3, 3, 4, 2, 5, 5], [], [0, 0, 0, 0, 0, 0], [2, 1, 1, 1, 2, 0], [6, 6, 1, 4, 4, 0, 4, 1, 3, 6, 0, 2]]",107.1426969159485,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.18*(0.666-46.6)|_div_|13.416)|_div_|1+_exp_((31.4-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(18.975+34.0))))+_sig_(0.2*(x[0]-(13.416+34.1)))*33.941*(1-0.666)*_exp_((0.666+43.6-40.076)|_div_|18.975)|_div_|1+_exp_((20.2-x[0])|_div_|13.416),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 0, 1], [0, 0], [3, 3, 0, 2, 1, 5, 2, 4, 3, 2, 1, 2, 2, 5], [], [0, 0, 0, 0, 0, 0], [1, 2, 3, 2, 2, 1], [2, 9, 9, 7, 9, 0, 3, 0, 3, 0, 5, 9]]",117.60496246380654,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.18-32.9)|_div_|18.975)|_div_|1+_exp_((49.7-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(13.416+59.0))))+_sig_(0.2*(x[0]-(18.975+43.0)))*40.076*(1-0.666)*_exp_((18.975+43.0-x[0])|_div_|33.941)|_div_|1+_exp_((35.9-18.975)|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 0, 4, 4, 1, 5, 5, 3, 2, 4, 2, 4, 1], [], [0, 0, 0, 0, 0, 0], [3, 1, 0, 2, 3, 3], [5, 0, 7, 9, 4, 7, 6, 0, 8, 8, 2, 9]]",122.48605934759611,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.18-55.0)|_div_|40.076)|_div_|1+_exp_((37.9-x[0])|_div_|40.076)*(1-_sig_(0.2*(x[0]-(33.941+24.7))))+_sig_(0.2*(x[0]-(13.416+46.0)))*13.416*(1-0.666)*_exp_((18.975+58.8-40.076)|_div_|18.975)|_div_|1+_exp_((52.9-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 3, 4, 1, 3, 2, 5, 0, 5, 4, 4, 2, 1], [], [0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 2], [5, 1, 6, 3, 1, 8, 8, 7, 9, 3, 3, 0]]",125.815478764906,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-55.1)|_div_|40.076)|_div_|1+_exp_((26.3-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(0.666+21.8))))+_sig_(0.2*(x[0]-(18.975+28.7)))*13.416*(1-0.18)*_exp_((13.416+29.3-40.076)|_div_|40.076)|_div_|1+_exp_((43.0-x[0])|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 0, 1], [0, 0], [3, 3, 3, 4, 1, 5, 2, 4, 3, 2, 4, 1, 2, 5], [], [0, 0, 0, 0, 0, 0], [2, 3, 0, 2, 2, 2], [8, 1, 1, 5, 6, 0, 0, 6, 9, 5, 4, 0]]",126.39891733226354,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-48.1)|_div_|40.076)|_div_|1+_exp_((51.5-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(13.416+26.0))))+_sig_(0.2*(x[0]-(18.975+40.6)))*40.076*(1-0.666)*_exp_((18.975+49.5-x[0])|_div_|40.076)|_div_|1+_exp_((44.0-33.941)|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
10,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 0, 1], [0, 0], [0, 3, 3, 5, 2, 4, 2, 1, 3, 3, 4, 2, 2, 5], [], [0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0], [1, 5, 5, 1, 5, 5, 9, 7, 4, 6, 3, 1]]",127.69993791536723,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.18*(1-0.666*(0.666-41.5)|_div_|13.416)|_div_|1+_exp_((25.1-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(40.076+35.5))))+_sig_(0.2*(x[0]-(18.975+39.7)))*33.941*(1-0.666)*_exp_((0.666+24.6-x[0])|_div_|40.076)|_div_|1+_exp_((23.1-18.975)|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
11,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 0, 1], [0, 0], [3, 4, 4, 4, 1, 3, 2, 4, 3, 2, 1, 2, 2, 5], [], [0, 0, 0, 0, 0, 0], [2, 2, 3, 3, 3, 3], [1, 9, 5, 9, 4, 7, 1, 0, 8, 4, 2, 6]]",130.49944491027293,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-40.076*(40.076-41.9)|_div_|40.076)|_div_|1+_exp_((45.9-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(0.666+54.7))))+_sig_(0.2*(x[0]-(18.975+51.0)))*40.076*(1-0.666)*_exp_((18.975+58.4-x[0])|_div_|33.941)|_div_|1+_exp_((52.6-18.975)|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
12,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 2, 5, 1, 2, 2, 1, 3, 3, 4, 2, 2, 5], [], [0, 0, 0, 0, 0, 0], [1, 3, 1, 2, 3, 0], [1, 4, 1, 2, 4, 9, 2, 5, 2, 0, 8, 8]]",130.7043302141974,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(18.975-31.4)|_div_|13.416)|_div_|1+_exp_((51.2-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(18.975+34.9))))+_sig_(0.2*(x[0]-(18.975+42.5)))*33.941*(1-0.666)*_exp_((0.666+52.0-40.076)|_div_|18.975)|_div_|1+_exp_((28.8-x[0])|_div_|18.975),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
13,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 0, 4, 1, 3, 2, 5, 3, 1, 4, 1, 4, 5], [], [0, 0, 0, 0, 0, 0], [1, 2, 0, 1, 2, 0], [2, 6, 5, 1, 4, 1, 8, 7, 5, 2, 4, 2]]",136.8973406563309,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.18-32.6)|_div_|40.076)|_div_|1+_exp_((45.1-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(0.666+24.1))))+_sig_(0.2*(x[0]-(18.975+38.7)))*13.416*(1-0.666)*_exp_((33.941+45.2-40.076)|_div_|33.941)|_div_|1+_exp_((24.2-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
