,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 1, 3, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [3, 0, 2, 2, 1, 2], [5, 6, 4, 0, 2, 0, 1, 7, 0, 0, 0, 6, 8, 0, 3, 3, 4, 1, 2, 6, 5, 1, 4, 8, 2, 5, 7, 7, 2, 0, 3, 2, 4, 0, 6, 4, 9, 0, 0, 2, 4, 6, 5, 4, 2, 1, 3, 4, 8, 7, 0, 9, 7, 7, 6, 7, 7, 6, 4, 2]]",24.42787657543764,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 8, 4, 6, 6, 56]",7,(0.564*(1-0.020*(x[0]-51.7)|_div_|00.06)|_div_|(1+_exp_((28.0-x[0])|_div_|33.41)))*(1-_sig_(0.2*(x[0]-(26.51+44.8))))+_sig_(0.2*(x[0]-(25.77+42.0)))*(0.324*(1-0.064)*_exp_((90.02+34.6-54.21)|_div_|34.87)|_div_|(1+_exp_((40.9-x[0])|_div_|77.67))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 3, 0], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [3, 1, 2, 3, 2, 2], [5, 3, 8, 0, 2, 0, 1, 7, 0, 0, 0, 5, 6, 4, 3, 3, 4, 8, 5, 6, 7, 7, 4, 8, 4, 5, 7, 1, 5, 6, 3, 2, 8, 8, 7, 4, 9, 0, 1, 2, 4, 6, 5, 4, 8, 1, 3, 8, 8, 9, 9, 1, 0, 7, 1, 7, 7, 6, 4, 2]]",25.350256330959997,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 8, 4, 6, 6, 56]",7,(0.538*(1-0.020*(x[0]-51.7)|_div_|00.05)|_div_|(1+_exp_((36.4-x[0])|_div_|33.48)))*(1-_sig_(0.2*(x[0]-(56.77+44.8))))+_sig_(0.2*(x[0]-(45.71+55.6)))*(0.328*(1-0.874)*_exp_((90.12+44.6-54.81)|_div_|38.89)|_div_|(1+_exp_((49.1-x[0])|_div_|07.17))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 3], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 2, 3, 2, 1], [5, 5, 5, 0, 1, 7, 8, 3, 0, 0, 0, 4, 8, 1, 3, 3, 6, 4, 9, 7, 4, 0, 4, 6, 5, 5, 8, 9, 9, 9, 1, 9, 3, 5, 6, 5, 4, 9, 5, 1, 4, 0, 0, 7, 3, 3, 0, 9, 5, 6, 9, 5, 3, 1, 1, 5, 7, 6, 4, 2]]",25.885997968444457,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 8, 4, 6, 6, 56]",7,(0.555*(1-0.017*(x[0]-38.3)|_div_|00.04)|_div_|(1+_exp_((38.1-x[0])|_div_|33.64)))*(1-_sig_(0.2*(x[0]-(97.40+44.6))))+_sig_(0.2*(x[0]-(55.89+59.9)))*(0.193*(1-0.565)*_exp_((49.51+44.0-x[0])|_div_|07.33)|_div_|(1+_exp_((30.9-56.95)|_div_|31.15))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 3, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [2, 1, 2, 2, 1, 2], [5, 6, 8, 0, 2, 0, 9, 7, 0, 0, 0, 5, 6, 0, 3, 3, 0, 8, 4, 6, 8, 1, 4, 6, 2, 1, 7, 8, 8, 6, 3, 2, 8, 8, 2, 4, 9, 0, 1, 1, 4, 8, 0, 5, 0, 1, 3, 4, 2, 5, 3, 9, 7, 9, 6, 7, 7, 6, 4, 2]]",25.919892492974085,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 8, 4, 6, 6, 56]",7,(0.568*(1-0.020*(x[0]-49.7)|_div_|00.05)|_div_|(1+_exp_((36.0-x[0])|_div_|33.08)))*(1-_sig_(0.2*(x[0]-(46.81+44.6))))+_sig_(0.2*(x[0]-(21.78+48.6)))*(0.328*(1-0.824)*_exp_((90.11+34.8-05.01)|_div_|34.25)|_div_|(1+_exp_((43.9-x[0])|_div_|79.67))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 0, 2, 1, 1, 3], [5, 5, 4, 0, 1, 7, 8, 6, 0, 0, 0, 5, 0, 8, 3, 3, 3, 2, 8, 8, 3, 6, 9, 7, 5, 5, 7, 9, 0, 3, 7, 9, 3, 5, 6, 5, 5, 4, 7, 3, 5, 4, 9, 6, 7, 8, 0, 1, 7, 6, 1, 1, 3, 1, 9, 2, 7, 6, 4, 2]]",26.050092175456385,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.554*(1-0.017*(x[0]-38.6)|_div_|00.05)|_div_|(1+_exp_((20.8-x[0])|_div_|33.32)))*(1-_sig_(0.2*(x[0]-(88.36+49.7))))+_sig_(0.2*(x[0]-(55.79+30.3)))*(0.793*(1-0.565)*_exp_((54.73+35.4-x[0])|_div_|96.78)|_div_|(1+_exp_((50.1-x[0])|_div_|76.11))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 1, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1], [5, 5, 0, 0, 1, 7, 8, 8, 0, 0, 0, 5, 0, 8, 3, 3, 3, 7, 8, 7, 3, 6, 9, 7, 5, 5, 7, 9, 9, 3, 3, 9, 3, 5, 6, 5, 5, 2, 7, 3, 4, 0, 9, 4, 4, 5, 0, 9, 7, 6, 1, 1, 3, 1, 9, 2, 7, 6, 4, 2]]",26.311232239064008,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.550*(1-0.017*(x[0]-38.8)|_div_|00.05)|_div_|(1+_exp_((20.8-x[0])|_div_|33.37)))*(1-_sig_(0.2*(x[0]-(87.36+39.7))))+_sig_(0.2*(x[0]-(55.79+39.3)))*(0.393*(1-0.565)*_exp_((52.73+24.0-x[0])|_div_|94.45)|_div_|(1+_exp_((30.9-x[0])|_div_|76.11))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 3, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [3, 1, 2, 2, 1, 2], [5, 6, 8, 0, 2, 0, 1, 7, 0, 0, 0, 5, 6, 0, 3, 3, 4, 8, 5, 6, 5, 1, 4, 9, 2, 5, 7, 8, 2, 0, 3, 2, 8, 8, 2, 4, 9, 0, 1, 2, 4, 6, 5, 4, 2, 1, 3, 4, 8, 5, 9, 1, 7, 0, 6, 7, 7, 6, 4, 2]]",26.343673462390417,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 8, 4, 6, 6, 56]",7,(0.568*(1-0.020*(x[0]-51.7)|_div_|00.05)|_div_|(1+_exp_((36.0-x[0])|_div_|33.48)))*(1-_sig_(0.2*(x[0]-(56.51+44.9))))+_sig_(0.2*(x[0]-(25.78+42.0)))*(0.328*(1-0.824)*_exp_((90.12+34.6-54.21)|_div_|34.85)|_div_|(1+_exp_((49.1-x[0])|_div_|70.67))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 0], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [3, 2, 3, 3, 2, 1], [6, 3, 8, 0, 2, 0, 1, 7, 0, 0, 0, 5, 6, 4, 3, 3, 7, 8, 7, 6, 7, 5, 4, 0, 4, 5, 7, 1, 5, 0, 3, 2, 8, 8, 7, 4, 2, 0, 9, 8, 4, 6, 9, 4, 8, 1, 4, 8, 8, 9, 6, 1, 0, 7, 1, 8, 7, 6, 4, 2]]",26.43283913979203,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.638*(1-0.020*(x[0]-51.7)|_div_|00.05)|_div_|(1+_exp_((46.4-x[0])|_div_|33.78)))*(1-_sig_(0.2*(x[0]-(76.75+54.0))))+_sig_(0.2*(x[0]-(45.71+55.0)))*(0.328*(1-0.874)*_exp_((20.98+44.6-x[0])|_div_|94.81)|_div_|(1+_exp_((34.8-x[0])|_div_|89.61))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 2, 2, 0], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 3, 1, 0, 3, 0], [6, 1, 5, 0, 1, 6, 9, 7, 0, 0, 0, 4, 0, 6, 3, 8, 9, 1, 9, 6, 6, 1, 2, 7, 9, 2, 3, 2, 0, 2, 6, 2, 8, 7, 5, 2, 2, 5, 1, 8, 4, 7, 4, 3, 4, 2, 9, 4, 4, 4, 5, 6, 4, 8, 4, 5, 7, 6, 4, 2]]",26.485531478589593,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.615*(1-0.016*(x[0]-39.7)|_div_|00.04)|_div_|(1+_exp_((50.6-x[0])|_div_|38.91)))*(1-_sig_(0.2*(x[0]-(96.61+32.7))))+_sig_(0.2*(x[0]-(92.32+20.2)))*(0.628*(1-0.752)*_exp_((25.18+54.7-x[0])|_div_|43.42)|_div_|(1+_exp_((29.4-x[0])|_div_|44.56))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 3], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [3, 1, 1, 3, 3, 1], [5, 6, 7, 0, 2, 0, 1, 4, 0, 0, 0, 5, 6, 0, 3, 1, 5, 8, 5, 6, 1, 9, 4, 9, 3, 9, 7, 8, 2, 0, 3, 1, 8, 8, 2, 4, 3, 0, 1, 2, 4, 6, 6, 4, 2, 5, 4, 3, 9, 7, 9, 0, 7, 4, 6, 7, 7, 6, 4, 2]]",26.50711833107964,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 8, 4, 6, 6, 56]",7,(0.567*(1-0.020*(x[0]-51.4)|_div_|00.05)|_div_|(1+_exp_((36.0-x[0])|_div_|31.58)))*(1-_sig_(0.2*(x[0]-(56.19+34.9))))+_sig_(0.2*(x[0]-(39.78+52.0)))*(0.318*(1-0.824)*_exp_((30.12+54.6-x[0])|_div_|64.25)|_div_|(1+_exp_((34.3-97.90)|_div_|74.67))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
